step,time,base_z,qpos_norm,qvel_norm,ctrl_norm,n_contact,contact_pairs
610,1.2220000000000009,0.12918344927975953,1.0273330883813776,5.748834114277672,0.9867452468636957,0,
611,1.2240000000000009,0.12461119209971501,1.0380390959896582,5.798618673002152,0.9884458491086925,0,
612,1.2260000000000009,0.11999700128607278,1.0488461508024371,5.848502285996385,0.9900312441398151,0,
613,1.2280000000000009,0.11534093773572107,1.059753906061367,5.898454047395739,0.9915009855163999,0,
614,1.2300000000000009,0.11064306395748577,1.070761994656096,5.948443994120609,0.9928546604839921,0,
615,1.2320000000000009,0.10590344407188662,1.0818700285400311,5.9984430739394305,0.9940918898287208,0,
616,1.2340000000000009,0.10112214380951302,1.0930775982148386,6.048423114648133,0.9952123277446714,0,
617,1.2360000000000009,0.09629923050802275,1.1045997743668565,6.211519044017068,0.9962156617139148,1,floor<->foot_geom
618,1.2380000000000009,0.0914285327309591,1.1164075674427016,6.360551137735299,0.9971016123988832,1,floor<->foot_geom
619,1.2400000000000009,0.08651087811493552,1.128309019009818,6.406897650429719,0.9978699335468117,0,
620,1.2420000000000009,0.08155172645082531,1.1395931628309925,6.3341612682768575,0.9985204119060008,2,floor<->base_geom|floor<->base_geom
621,1.2440000000000009,0.07739744959579449,1.1504651836589144,6.7765128419182625,0.9990528671536797,2,floor<->base_geom|floor<->base_geom
622,1.2460000000000009,0.07390307295786734,1.1617337050139978,7.650178482704502,0.9994671518352819,3,floor<->base_geom|floor<->base_geom|floor<->foot_geom
623,1.2480000000000009,0.07097715833791532,1.1735441301778344,8.537218255278882,0.9997631513149785,3,floor<->base_geom|floor<->base_geom|floor<->foot_geom
624,1.2500000000000009,0.06851567390881931,1.185930568736102,9.356177164164816,0.999940783737336,3,floor<->base_geom|floor<->base_geom|floor<->foot_geom
625,1.252000000000001,0.06642787376270604,1.198900616444248,10.087450612538685,1.0,3,floor<->base_geom|floor<->base_geom|floor<->foot_geom
626,1.254000000000001,0.0646376425050613,1.2124175406773878,10.668885705969831,0.9999407837373357,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
627,1.256000000000001,0.06314529154960777,1.2264999462825144,11.203415237076598,0.9997631513149784,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
628,1.258000000000001,0.061892836264363156,1.2411303608902515,11.673901780161636,0.9994671518352817,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
629,1.260000000000001,0.060827669608208595,1.25628288879581,12.079006854270624,0.9990528671536792,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
630,1.262000000000001,0.05990563893417754,1.2719257154673678,12.420784765820777,0.9985204119060004,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
631,1.264000000000001,0.05908979944082392,1.2880231837879923,12.70322709922573,0.9978699335468111,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
632,1.266000000000001,0.058349349452418764,1.3045370440550852,12.931114336902912,0.9971016123988824,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
633,1.268000000000001,0.057658647723736293,1.3214209622990787,13.106061636110228,0.9962156617139141,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
634,1.270000000000001,0.05699540630101365,1.3384930401104518,13.162656346722997,0.9952123277446706,2,floor<->base_geom|floor<->base_geom
635,1.272000000000001,0.05632137092911614,1.3557421110030974,13.197956925638326,0.9940918898287199,2,floor<->base_geom|floor<->base_geom
636,1.274000000000001,0.05562680374897576,1.3731557423615148,13.21459376616793,0.9928546604839911,2,floor<->base_geom|floor<->base_geom
637,1.276000000000001,0.05490395884992707,1.3907209211731455,13.215181386921719,0.9915009855163988,2,floor<->base_geom|floor<->base_geom
638,1.278000000000001,0.054146749380955754,1.4084245858935651,13.202238989114703,0.9900312441398138,2,floor<->base_geom|floor<->base_geom
639,1.280000000000001,0.053350466636852785,1.4262595057741625,13.18819101026507,0.9884458491086913,2,floor<->base_geom|floor<->base_geom
640,1.282000000000001,0.05251470078638488,1.4442193688902962,13.17428028026957,0.9867452468636941,2,floor<->base_geom|floor<->base_geom
641,1.284000000000001,0.05163945789041188,1.462298139557252,13.160478180664821,0.9849299176906954,2,floor<->base_geom|floor<->base_geom
642,1.286000000000001,0.05072474438277415,1.4804900430017247,13.146756878603833,0.9830003758935555,2,floor<->base_geom|floor<->base_geom
643,1.288000000000001,0.049770567071400894,1.4987895507201108,13.13308930395207,0.9809571699811299,2,floor<->base_geom|floor<->base_geom
644,1.290000000000001,0.048776933139105694,1.5171913665196577,13.119449126904083,0.978800882868971,2,floor<->base_geom|floor<->base_geom
645,1.292000000000001,0.0477438501440933,1.5356904132332811,13.105810736146863,0.9765321320962496,2,floor<->base_geom|floor<->base_geom
646,1.294000000000001,0.046671326020200375,1.5542818200946997,13.092149217592205,0.9741515700584333,2,floor<->base_geom|floor<->base_geom
647,1.296000000000001,0.045559369076891267,1.5729609107572504,13.078440333696935,0.9716598842563211,2,floor<->base_geom|floor<->base_geom
648,1.298000000000001,0.04440798799902837,1.5917231919372332,13.06466050338656,0.9690577975620448,2,floor<->base_geom|floor<->base_geom
649,1.300000000000001,0.04321719184643531,1.6105643426607692,13.05078678259488,0.9663460685027171,2,floor<->base_geom|floor<->base_geom
650,1.302000000000001,0.04198699005326974,1.6294802040918237,13.036796845429274,0.96352549156242,2,floor<->base_geom|floor<->base_geom
651,1.304000000000001,0.04071739242722104,1.64480433963263,10.859605016928155,0.9605968975032845,2,floor<->base_geom|floor<->base_geom
652,1.306000000000001,0.03956140923006598,1.6570735763465578,9.08451600319254,0.957561153706452,2,floor<->base_geom|floor<->base_geom
653,1.308000000000001,0.0384975385166357,1.6667584224486964,7.665009888594246,0.9544191645337441,2,floor<->base_geom|floor<->base_geom
654,1.310000000000001,0.03750735321578515,1.6742220623754387,5.969816775040798,0.9511718717109257,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom
655,1.312000000000001,0.036738055724399074,1.6798010807100285,4.5467181572742605,0.9478202547334732,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom
656,1.314000000000001,0.03615648015288257,1.6837911367807121,3.3773840035530434,0.9443653312958281,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom
657,1.316000000000001,0.03573241982069867,1.6864002069895314,2.366011271390636,0.9408081577451374,2,floor<->upper_leg_geom|floor<->upper_leg_geom
658,1.318000000000001,0.035416139890961186,1.687866759381651,1.6364842384730065,0.9371498295605569,3,floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
659,1.320000000000001,0.035188849210978194,1.688395273046623,1.2499485562712096,0.9333914818592227,3,floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
660,1.322000000000001,0.035034680048849375,1.688160446581652,1.2325031549615169,0.9295342899300462,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
661,1.324000000000001,0.03494025189557672,1.6873110106470495,1.436627632034286,0.9255794697965551,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
662,1.326000000000001,0.034894300332560094,1.6860085778753104,1.6348499735309878,0.9215282788100243,7,floor<->base_geom|floor<->base_geom|floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
663,1.328000000000001,0.03491731532789183,1.6843480368927173,1.8229073663742794,0.9173820162742167,7,floor<->base_geom|floor<->base_geom|floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
664,1.330000000000001,0.034995845483091516,1.6824101034825192,1.986891824047109,0.913142024103078,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
665,1.332000000000001,0.03511849428000471,1.6802631205240384,2.1244777035150477,0.9088096875128038,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
666,1.334000000000001,0.03527565229892978,1.6779647420812023,2.2369470324424867,0.9043864357497086,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
667,1.336000000000001,0.035459208766863454,1.6755633890426693,2.327124238973815,0.8998737428554106,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
668,1.338000000000001,0.035662337389335184,1.673099522168774,2.3983385230952523,0.8952731284708574,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
669,1.340000000000001,0.035879318379786404,1.6706067572844199,2.453913430154137,0.8905861586807634,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
670,1.342000000000001,0.03610538438141343,1.6681128394000073,2.496943107298903,0.8858144469000822,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
671,1.344000000000001,0.03633658654847918,1.665640491588427,2.530200917678778,0.8809596548041341,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->lower_leg_geom
672,1.346000000000001,0.03656967798735527,1.6632081532096643,2.556111474908462,0.8760234933040731,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom
673,1.348000000000001,0.03680201232119335,1.6608306207348589,2.576753752267419,0.8710077235693519,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom
674,1.350000000000001,0.0370314555048666,1.6585643771241665,2.315288806706529,0.8659141580988937,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->foot_geom
675,1.352000000000001,0.037262503871016074,1.6564062188141953,2.087314352112733,0.8607446618426406,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->foot_geom
676,1.354000000000001,0.037492509545180686,1.654352849373517,1.8897107815855412,0.8555011533751645,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->foot_geom
677,1.356000000000001,0.03771917621645578,1.652401307793556,1.7172056639878879,0.8501856061229851,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->foot_geom
678,1.358000000000001,0.03794060503791207,1.650548801142321,1.5654711611729626,0.8448000496471886,5,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->upper_leg_geom|floor<->foot_geom
679,1.360000000000001,0.038155239321110014,1.6487925966235135,1.431027169295889,0.8393465709829084,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
680,1.362000000000001,0.038361817690653076,1.6471299560816806,1.3111362522376424,0.8338273160371048,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
681,1.364000000000001,0.03855933220944179,1.645558100509777,1.2037088312655806,0.8282444910460178,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
682,1.366000000000001,0.03874699206915752,1.6440741952817564,1.1072159737988225,0.8226003640934851,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
683,1.368000000000001,0.03892419192536214,1.642675349338904,1.020612362364767,0.8168972666911987,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
684,1.370000000000001,0.03909048430845004,1.641358623406158,0.9432688566133228,0.8111375954217169,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
685,1.372000000000001,0.039245555611116444,1.6401209222041266,0.8758820103429681,0.8053238136448518,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
686,1.374000000000001,0.03938951063648545,1.6389589581778583,0.8183102307774988,0.7994584532677239,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
687,1.376000000000001,0.03952291275398342,1.6378694126188058,0.7685170736349326,0.7935441165784374,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
688,1.378000000000001,0.03964630578704823,1.6368489578298948,0.7249180130638994,0.7875834781429449,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
689,1.380000000000001,0.03976021416903677,1.635894274931319,0.6862963519944453,0.7815792867641578,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
690,1.382000000000001,0.03986515351895567,1.6350020699506986,0.651689954751976,0.7755343675018556,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
691,1.384000000000001,0.039961638663485614,1.6341690914612594,0.6203232037445038,0.7694516237512702,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
692,1.386000000000001,0.040050180262746544,1.6333920369444017,0.591309628016373,0.7633340393775454,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
693,1.388000000000001,0.04013140592645457,1.632667683493238,0.5639947402489918,0.7571846809023918,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
694,1.390000000000001,0.04020590864656529,1.6319929102080313,0.5379447347123141,0.7510066997383673,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
695,1.392000000000001,0.040274235806896375,1.6313647075424897,0.5128786761201257,0.7448033344651119,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
696,1.394000000000001,0.04033689240085306,1.6307801845501557,0.4886243833315261,0.7385779131406686,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
697,1.396000000000001,0.040394343995699994,1.6302365740829943,0.46508488001209314,0.7323338556396933,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
698,1.398000000000001,0.040447019512288705,1.6297312360959118,0.4422134632469973,0.7260746760088,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
699,1.400000000000001,0.04049531385134189,1.6292616592609346,0.41999555969471897,0.7198039848276439,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
700,1.402000000000001,0.0405395903783371,1.6288254525322572,0.39841586984464616,0.7135254915624177,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
701,1.404000000000001,0.04058018826697881,1.6284203326110578,0.3774388071976514,0.7072430068964102,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
702,1.406000000000001,0.04061743099146858,1.6280441482391854,0.35709551509670245,0.7009604450199213,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
703,1.408000000000001,0.04065161239921285,1.6276948765637829,0.3374178285641798,0.6946818258593789,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
704,1.410000000000001,0.04068299954922309,1.6273706188354942,0.31843468833305116,0.6884112772226881,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
705,1.412000000000001,0.04071183527157467,1.627069595616956,0.3001700818297753,0.6821530368349125,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
706,1.414000000000001,0.040738340473978805,1.6267901416522799,0.28264202628972485,0.6759114542351196,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
707,1.416000000000001,0.04076271621967288,1.626530700523953,0.2658622467167387,0.6696909925017626,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
708,1.418000000000001,0.04078514559901453,1.6262898192015391,0.24983630250153638,0.663496229770288,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
709,1.420000000000001,0.040805795415357955,1.6260661407650887,0.2345515293362048,0.6573318605026921,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
710,1.422000000000001,0.04082481768053543,1.6258583944289124,0.2199578432407472,0.6512026964646818,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
711,1.424000000000001,0.040842350929670694,1.6256653926231086,0.20601509402623056,0.6451136673617489,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
712,1.426000000000001,0.04085852149597808,1.625486027993448,0.1926936940008759,0.6390698210811131,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
713,1.428000000000001,0.040873444659119934,1.6253192699633636,0.17997210499530122,0.6330763234819535,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
714,1.430000000000001,0.04088722567374585,1.6251641610153407,0.1678347447421747,0.6271384576719249,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
715,1.432000000000001,0.04089996069151947,1.6250198128122908,0.15627025574942216,0.6212616227035419,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
716,1.434000000000001,0.04091173758889854,1.6248854022510502,0.1452700870203815,0.6154513316198427,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
717,1.436000000000001,0.040922636711698324,1.6247601675181775,0.1348273449613947,0.6097132087749227,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
718,1.438000000000001,0.04093273154616979,1.6246434042011932,0.12493587503198385,0.604052986351524,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
719,1.440000000000001,0.04094208932507079,1.62453446149515,0.1155895403589481,0.5984764999952085,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
720,1.442000000000001,0.04095077157606824,1.6244327385340327,0.10678166774461226,0.5929896834827458,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
721,1.444000000000001,0.04095883461880992,1.6243376808683148,0.09850463527272697,0.5875985623416113,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
722,1.446000000000001,0.040966330016150236,1.624248777103543,0.09074957905221911,0.5823092463379783,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
723,1.448000000000001,0.040973304984292476,1.6241655557096861,0.08350619954719955,0.5771279207527246,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
724,1.450000000000001,0.04097980276600409,1.6240875820069125,0.0767626504555445,0.5720608363688771,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
725,1.452000000000001,0.040985862970551984,1.6240144553301996,0.07050549528484525,0.5671142980999436,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
726,1.454000000000001,0.04099152188357491,1.6239458066036452,0.06472113114360616,0.5622946521969929,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
727,1.456000000000001,0.040996812751073634,1.6238812961912568,0.059396358540616104,0.5576082719832929,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
728,1.458000000000001,0.0410017660391195,1.6238206112295677,0.05451424795505408,0.5530615420791687,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
729,1.460000000000001,0.04100640966712827,1.62376346323536,0.050054936446177124,0.5486608410964683,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
730,1.462000000000001,0.04101076922162464,1.6237095859777755,0.04599644328468211,0.544412522801918,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
731,1.464000000000001,0.041014868152195856,1.6236587335789512,0.042315341112529145,0.5403228957715182,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
732,1.466000000000001,0.04101872795104641,1.6236106788126674,0.038987306543031,0.5363982015840553,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
733,1.468000000000001,0.041022368317471906,1.6235652115751,0.03598757288769432,0.5326445916304087,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
734,1.470000000000001,0.04102580730847823,1.623522137505671,0.03329130567427135,0.5290681026463385,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
735,1.472000000000001,0.0410290614766834,1.623481276739314,0.03087391883454051,0.5256746311093051,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
736,1.474000000000001,0.041032145996554595,1.6234424627742716,0.02871134593437432,0.5224699066738633,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
737,1.476000000000001,0.04103507477995246,1.6234055414418944,0.02678027674251431,0.5194594648545441,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
738,1.478000000000001,0.041037860581879124,1.6233703699668898,0.025058365105031417,0.5166486191987812,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
739,1.480000000000001,0.04104051509725522,1.6233368161081223,0.023524409989131415,0.5140424332243559,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
740,1.482000000000001,0.041043049049484914,1.6233047573714439,0.02215850824167536,0.5116456924247114,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
741,1.484000000000001,0.041045472271506185,1.623274080287203,0.020942175565350586,0.5094628766701578,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
742,1.486000000000001,0.041047793779966146,1.6232446797460276,0.019858431715173493,0.5074981333521401,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
743,1.488000000000001,0.04105002184310822,1.6232164583873119,0.018891846903081346,0.50575525163022,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
744,1.490000000000001,0.04105216404290871,1.6231893260354988,0.01802854849550412,0.5042376381462232,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
745,1.492000000000001,0.041054227331955156,1.6231631991798372,0.017256189720583525,0.5029482945662209,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
746,1.494000000000001,0.04105621808551696,1.6231380004937856,0.016563884655831553,0.5018897972981837,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
747,1.496000000000001,0.04105814214922056,1.6231136583906325,0.015942115754136902,0.5010642797109662,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
748,1.498000000000001,0.041060004882705996,1.62309010661229,0.015382621313016624,0.5004734171489462,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
749,1.500000000000001,0.04106181119960942,1.623067283848503,0.014878270553575022,0.500118414996651,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
750,1.5020000000000011,0.041063565604186475,1.6230451333839977,0.01442293348253155,0.5,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
751,1.5040000000000011,0.04106527222486417,1.6230236027713314,0.01401135168977333,0.5001184149966511,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
752,1.5060000000000011,0.041066934844984165,1.623002643527406,0.013639014931680217,0.5004734171489468,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
753,1.5080000000000011,0.04106855693097751,1.622982210851801,0.013302046980483664,0.5010642797109669,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
754,1.5100000000000011,0.04107014165819014,1.622962263365239,0.012997102936792286,0.5018897972981847,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
755,1.5120000000000011,0.0410716919345594,1.622942762866652,0.01272127909894537,0.5029482945662221,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
756,1.5140000000000011,0.04107321042232463,1.6229236741074438,0.012472035599411326,0.5042376381462247,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
757,1.5160000000000011,0.041074699557938806,1.6229049645816636,0.012247131358415413,0.5057552516302216,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
758,1.5180000000000011,0.04107616157033398,1.6228866043309162,0.012044570449043064,0.5074981333521418,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
759,1.5200000000000011,0.041077598497679925,1.6228685657629316,0.01186255868581368,0.50946287667016,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
760,1.5220000000000011,0.041079012202763394,1.6228508234828036,0.0116994691065611,0.5116456924247135,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
761,1.5240000000000011,0.04108040438710442,1.622833354135984,0.011553814982926399,0.5140424332243587,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
762,1.5260000000000011,0.04108177660391604,1.622816136262204,0.011424229039056736,0.5166486191987841,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
763,1.5280000000000011,0.04108313027000471,1.6227991501595427,0.011309447656459528,0.5194594648545473,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
764,1.5300000000000011,0.04108446667670021,1.6227823777579373,0.011208298975124936,0.5224699066738666,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
765,1.5320000000000011,0.041085786999896436,1.6227658025014802,0.011119693950543104,0.5256746311093087,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
766,1.5340000000000011,0.04108709230927726,1.6227494092388883,0.011042619580420625,0.5290681026463423,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
767,1.5360000000000011,0.04108838357679552,1.6227331841215955,0.01097613366418188,0.5326445916304126,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
768,1.5380000000000011,0.04108966168446718,1.6227171145089359,0.010919360596065136,0.5363982015840593,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
769,1.5400000000000011,0.04109092743153762,1.6227011888799443,0.010871487814606605,0.5403228957715219,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
770,1.5420000000000011,0.04109218154107206,1.6226853967513217,0.010831762635336794,0.5444125228019224,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
771,1.5440000000000011,0.0410934246660177,1.6226697286011487,0.010799489279227702,0.548660841096473,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
772,1.5460000000000012,0.04109465739478115,1.622654175797962,0.010774025977381687,0.5530615420791736,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
773,1.5480000000000012,0.04109588025636108,1.6226387305348295,0.010754782084437258,0.557608271983298,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
774,1.5500000000000012,0.04109709372507255,1.6226233857680872,0.010741215171075645,0.5622946521969979,4,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom|floor<->foot_geom
