step,time,base_x,base_y,base_z,roll,pitch,yaw,torque_norm,torque_max_abs,torque_saturation,n_contact,contact_pairs
200,0.4020000000000003,0.08153972944615011,-0.016582827169682457,0.27939435670560925,0.03434554690046588,-0.006077688625480134,-0.04097334009389167,29.90720978864433,14.897931074081287,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
201,0.4040000000000003,0.0819269161234381,-0.01692844911507728,0.2794914062542168,0.03696053699817844,-0.009404806850085,-0.04080317629641379,19.06699445520815,10.52570428660584,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
202,0.4060000000000003,0.08236146544203195,-0.01721814460645475,0.2794860045475986,0.03556303086254845,-0.011737201672087014,-0.04067347396398228,30.462600637501957,15.398067925293633,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
203,0.4080000000000003,0.0827352923056641,-0.017558441162529477,0.27954689160831103,0.03687202924946281,-0.01495456154936074,-0.04044244837785401,19.39426399611308,12.179114804011608,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
204,0.4100000000000003,0.08316046318403532,-0.017846073059406598,0.27953255419931183,0.03361364725168769,-0.01741849872367401,-0.040236761835441705,32.26246046002791,15.955717608909646,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
205,0.4120000000000003,0.0835270828799248,-0.0181723830072372,0.27962589569897284,0.03365371829399213,-0.019294731442112075,-0.040389578059961004,21.05559612897032,11.260240649300874,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
206,0.4140000000000003,0.08391240952542985,-0.018421529298117915,0.279680146544874,0.03035476842683379,-0.02125745519825997,-0.04033209630785268,27.741747060961817,15.929154378486261,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
207,0.4160000000000003,0.08426691024745953,-0.018730725640167714,0.2797609292831026,0.030323518675358367,-0.02259076857938478,-0.04065108540980455,25.471535798926908,13.902085944639094,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
208,0.4180000000000003,0.08463981838118945,-0.018962253431742803,0.27981166787823736,0.02818921295810004,-0.023256022663663015,-0.041245779191364046,28.28365558843705,12.628488841789885,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
209,0.4200000000000003,0.08495929530506642,-0.0191991817762047,0.2799581307900391,0.028034620111186077,-0.02471387018807079,-0.041715927652905084,18.56547245396288,7.703172192647175,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
210,0.4220000000000003,0.08531810845306691,-0.01941283399963418,0.2799220962501798,0.025432061210757004,-0.02521123313854516,-0.04241709962274655,31.20575829993737,14.581587578412378,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
211,0.4240000000000003,0.08562628393691667,-0.01964353765039114,0.28001907139878196,0.02612051887806518,-0.02581834821980746,-0.043261616249094775,15.611251027603148,7.698889394194424,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
212,0.4260000000000003,0.08599584102190574,-0.019809401456388962,0.28004882405312653,0.022308626999383928,-0.025718140153290756,-0.04407052455655963,33.62251360766249,16.381772300032893,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
213,0.4280000000000003,0.08631303897561055,-0.020019058040891678,0.2801815315892294,0.02195849347775654,-0.026107440801191283,-0.04482785755526351,19.76662376921808,9.170978798196945,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
214,0.4300000000000003,0.08668512819282123,-0.020210303729720623,0.28019009914803455,0.016547335605911904,-0.02635425213572759,-0.045763070602508935,29.85085743209953,14.971930348733183,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
215,0.43200000000000033,0.08702221331442377,-0.020420413071896248,0.2802471990889039,0.01560701232769043,-0.026099989693386755,-0.0466311938507889,20.885634096413217,9.484982079847294,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
216,0.43400000000000033,0.08739808335919805,-0.020581447523197946,0.2802872237538128,0.01074809500167553,-0.026537932136186465,-0.047446900437536584,25.724131557712305,14.892785437146907,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
217,0.43600000000000033,0.08776439917124082,-0.020784361980934463,0.2802924253384932,0.010223003267347774,-0.025841553586225422,-0.04840971979413243,30.267590654709068,15.675051846375304,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
218,0.43800000000000033,0.08813116931807136,-0.020927943904770926,0.2803088968962,0.005966031703074457,-0.02496562950452512,-0.04967045238200262,25.349938627739846,14.944985716728068,0,3,floor<->FL|floor<->RR|floor<->RL
219,0.44000000000000034,0.08847002973455034,-0.021082154646651207,0.2803807086828762,0.0066388956653299835,-0.0239238823533529,-0.05080180206838445,26.135739853956572,15.916455256384596,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
220,0.44200000000000034,0.08883141598909089,-0.021211828014368838,0.28036472458930206,0.0027906239250182594,-0.022695681489687643,-0.05205143590611052,30.66163203989492,15.006570443613336,0,3,floor<->FL|floor<->RR|floor<->RL
221,0.44400000000000034,0.0891765848377015,-0.02138188789434433,0.28043065199748474,0.003132116761500756,-0.02149901540742875,-0.053222727103919544,18.496009675004878,8.853131143624907,0,3,floor<->FL|floor<->RR|floor<->RL
222,0.44600000000000034,0.08953779067518688,-0.021516076913254464,0.2803704529680129,-0.0009640494954381956,-0.02014052459928201,-0.05450118869327296,34.48783865559822,16.1771622807372,0,3,floor<->FL|floor<->RR|floor<->RL
223,0.44800000000000034,0.08988575345362751,-0.021693091581626616,0.280394968593997,-0.0009227363769231947,-0.01887297425076621,-0.055866637378156114,16.199718393011146,8.914512614044925,0,3,floor<->FL|floor<->RR|floor<->RL
224,0.45000000000000034,0.09030729969169052,-0.021827079434015063,0.2803698346131509,-0.004726747536147802,-0.018095688170664474,-0.057096056147299616,29.171796566989375,14.205631177541365,0,3,floor<->FL|floor<->RR|floor<->RL
225,0.45200000000000035,0.09070336608977,-0.022007416325113754,0.2803238380682405,-0.006060125285027406,-0.016179661876539554,-0.05858309993176381,25.112102792991056,12.873127677221355,0,3,floor<->FL|floor<->RR|floor<->RL
226,0.45400000000000035,0.09110335048229815,-0.022158157527077886,0.28023453099665635,-0.00907862588364453,-0.015185841437595923,-0.05981520260538503,22.990266451502436,14.334422912237235,0,3,floor<->FL|floor<->RR|floor<->RL
227,0.45600000000000035,0.0914951201460103,-0.022326343510054445,0.2801432390177061,-0.007883331739583345,-0.013289818630308554,-0.06114262884141014,30.082702297652187,16.807272103223788,0,3,floor<->FL|floor<->RR|floor<->RL
228,0.45800000000000035,0.09189315024252327,-0.02244762789112069,0.28003774304773044,-0.010770619508519241,-0.011794676073584776,-0.062416741842724034,29.44192509226281,15.829420707549847,0,3,floor<->FL|floor<->RR|floor<->RL
229,0.46000000000000035,0.09230885017351322,-0.022620953307082338,0.2799966338358375,-0.011767419841300024,-0.010179515259769295,-0.06408991581670002,21.81183745755084,10.620562654850476,0,3,floor<->FL|floor<->RR|floor<->RL
230,0.46200000000000035,0.09273997330507855,-0.022771715322806464,0.27980222489461676,-0.014327131835296018,-0.008527244121152772,-0.06527227303853614,24.817900980043284,13.962665391818275,0,3,floor<->FL|floor<->RR|floor<->RL
231,0.46400000000000036,0.0931556218800884,-0.022952634434361904,0.27972567412609073,-0.012648744568324554,-0.007034266444253531,-0.06658791061914672,17.15485309935796,8.484790248295683,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
232,0.46600000000000036,0.09360964511407649,-0.023099787253967004,0.2795381893020953,-0.01534412323426106,-0.00506737346154967,-0.06785216459144587,31.294402470235614,14.168204522504185,0,3,floor<->FL|floor<->RR|floor<->RL
233,0.46800000000000036,0.09401174179428916,-0.023296044129287576,0.27945087681766606,-0.015558959115741613,-0.003849640105171214,-0.06944287736304364,20.070636501019955,8.903138530556443,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
234,0.47000000000000036,0.09446240055858769,-0.02349195254589192,0.2792327030319436,-0.01869360936873248,-0.002004397784451695,-0.07079144402790788,28.96770308273753,14.96476109423282,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
235,0.47200000000000036,0.094892771521454,-0.02370282558630579,0.2791003145862955,-0.019212222328793067,-0.0007119632730977638,-0.07237969161531876,19.58125892129574,11.102305821985023,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
236,0.47400000000000037,0.09533033702062466,-0.02392376431945991,0.2788761293779515,-0.024439292945280258,0.0013742005449853918,-0.07388389103349877,31.067696231401982,16.48041824642089,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
237,0.47600000000000037,0.09574656146339437,-0.024180077594311327,0.27870514641771965,-0.023747587980057005,0.0029691953507271257,-0.07530935117183715,26.110624461734506,16.524573400296667,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
238,0.47800000000000037,0.09618617743315291,-0.024426284028325678,0.2784985057273116,-0.02758452144660121,0.004681523290853157,-0.07674686891835682,26.60607677470283,15.779323538718398,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
239,0.48000000000000037,0.09656370487961645,-0.024711888567291236,0.2783720524412512,-0.026659449413977555,0.0060768022680493675,-0.0782147477014236,22.93603874570102,10.85592048983413,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
240,0.4820000000000004,0.09699982051809705,-0.024974453162847035,0.2781436774164489,-0.029885306780053165,0.0073729645818736405,-0.07980051085960645,30.14205318466751,15.799538010317075,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
241,0.4840000000000004,0.09741209373257417,-0.02529274765589069,0.27803934430523436,-0.028032322232486466,0.007952274596126676,-0.0813453049404113,16.19988887277263,9.556180364959436,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
242,0.4860000000000004,0.09784263980108947,-0.025589432453065067,0.27785065360131117,-0.030977190800594155,0.009364121757262193,-0.08281043200585873,34.39843445442641,15.897864461234928,0,3,floor<->FR|floor<->FL|floor<->RL
243,0.4880000000000004,0.09825101911151886,-0.025921235580068702,0.2777183869563102,-0.027786564854519136,0.010740871229684935,-0.08403939970843806,22.086601371175057,14.619232133421185,0,3,floor<->FR|floor<->FL|floor<->RL
244,0.4900000000000004,0.09864073199175474,-0.026249867600158346,0.2775854647010425,-0.029416472527273228,0.011719534330670963,-0.08542247442862982,32.940909086979744,15.46190473624232,0,3,floor<->FR|floor<->FL|floor<->RL
245,0.4920000000000004,0.09898895068956054,-0.026617912252489877,0.27752278450639445,-0.02525427334964728,0.012466992921369966,-0.08669678917157159,17.13558963489892,9.813821048400955,0,3,floor<->FR|floor<->FL|floor<->RL
246,0.4940000000000004,0.09936673905643748,-0.02697943598132636,0.2774291631459036,-0.026685916450830946,0.013188633582095089,-0.08810735021452697,31.718368272572434,15.434193712568856,0,3,floor<->FR|floor<->FL|floor<->RL
247,0.4960000000000004,0.09974094440307409,-0.02735355069860637,0.2773070692451853,-0.021994171726638704,0.013930960645881825,-0.08928280445341184,26.389053228443768,14.533270542715849,0,3,floor<->FR|floor<->FL|floor<->RL
248,0.4980000000000004,0.10009442924335081,-0.027727969197036698,0.27719636820014515,-0.02164487743402417,0.014551430577266267,-0.09060556173566676,31.62629160356778,16.080512430107824,0,3,floor<->FR|floor<->FL|floor<->RL
249,0.5000000000000003,0.10042103997378929,-0.028160906856121933,0.2772178730084164,-0.01876363050935714,0.014761244282542151,-0.0917422634779189,14.812495606818716,9.669875805008276,0,3,floor<->FR|floor<->FL|floor<->RL
250,0.5020000000000003,0.10078008260364348,-0.028599183766694618,0.2772047448851635,-0.018595697983370133,0.015260096497943182,-0.09308448345933909,28.39682984782998,16.194609319362925,0,3,floor<->FR|floor<->FL|floor<->RL
251,0.5040000000000003,0.10111115845181398,-0.02905066317092568,0.2772061736842018,-0.017165623945827383,0.014744713420672937,-0.0939223526322348,20.350087346750307,12.500402543002291,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
252,0.5060000000000003,0.10151405118475036,-0.029526737685836933,0.2772077850411083,-0.013237508881868495,0.014133499378919848,-0.09506097459236795,24.85046905344345,15.519345744030154,0,3,floor<->FR|floor<->FL|floor<->RL
253,0.5080000000000003,0.10192116939778058,-0.029983124615884264,0.2772202428002849,-0.010930234748300028,0.01279662145236702,-0.09608432835715586,20.208603620457303,11.042109534606261,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
254,0.5100000000000003,0.10235858883370388,-0.030482375154725766,0.2772521738328284,-0.008224206906427325,0.01212474806415526,-0.09695849952944587,19.9696203550694,15.325856690689289,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
255,0.5120000000000003,0.10276151295422789,-0.030991192820133403,0.27729991758846473,-0.0056665042638279865,0.010686138196859563,-0.09798528115311403,27.370256838238603,14.937125301203157,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
256,0.5140000000000003,0.10318730751355099,-0.031497348305158504,0.27734130733110846,-0.0009973537179895871,0.009723764032254863,-0.09887494891496652,22.69819291337749,15.44059058145541,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
257,0.5160000000000003,0.10359447243087909,-0.03201460490182888,0.27739574347069673,-0.0011546400547248403,0.008159303598273002,-0.09977253201019139,22.83232597803355,14.983565710476169,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
258,0.5180000000000003,0.10400767988283811,-0.032557705685851195,0.27737232003857965,0.0036228188011527,0.0072186901421894155,-0.10068209878927455,31.62687861021332,15.325761477321159,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
259,0.5200000000000004,0.1043935654944391,-0.03306513378825032,0.27740407666149586,0.004067650016816714,0.005257213205798043,-0.10172345531898758,15.344807204909086,9.046603611208502,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
260,0.5220000000000004,0.10479292900763557,-0.033615380551499124,0.277400803700957,0.008769462661598443,0.004218587276224676,-0.10282616992056896,33.10155005960383,16.259963362121795,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
261,0.5240000000000004,0.10519016929997706,-0.0341205969024529,0.2773801027970177,0.009011453241193693,0.00264962218519405,-0.10394143184777434,21.089185449848515,10.930868629389,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
262,0.5260000000000004,0.1055873684074458,-0.034673828785326315,0.2774210759104572,0.011533562953708594,0.0011222701501539735,-0.10522113289564725,21.663880270644373,11.87147371892193,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
263,0.5280000000000004,0.10597866933116308,-0.03520584533623131,0.2773865683934333,0.013661131244257559,-8.30516928883878e-05,-0.10662815616276694,27.596331381545166,14.303758564293247,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
264,0.5300000000000004,0.10635166323274625,-0.03572807570339299,0.2774552536422821,0.017537029542926408,-0.0016410066636012174,-0.10758415590384333,12.037461164374285,7.585379650884866,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
265,0.5320000000000004,0.10672839666638344,-0.03623150434996942,0.2774878471286066,0.01894547909212421,-0.0028693485681094634,-0.10887551713738643,32.0853698630436,16.19238909044191,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
266,0.5340000000000004,0.10709742339042909,-0.03675952550229341,0.2775376170939134,0.021485209964585052,-0.004476039474898957,-0.10965658832467022,17.12647995420004,9.331551557350041,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
267,0.5360000000000004,0.10746342995621595,-0.03728609475089273,0.2776243966890023,0.02470624664167223,-0.005329200312996462,-0.11071656242937956,25.043786229636897,16.77991450767982,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
268,0.5380000000000004,0.10781947704134438,-0.0377733393044798,0.27763027172217314,0.02344143927462836,-0.006298788792578537,-0.11167409965693008,23.03132970829918,14.655961386728269,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
269,0.5400000000000004,0.10818473416794015,-0.038309158968327935,0.27771628914656493,0.02587225285787722,-0.008041070492563899,-0.11254176533271285,20.435360564468596,12.14998812252368,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
270,0.5420000000000004,0.10857388905815282,-0.03878619309641746,0.2777335628351888,0.02443518255966174,-0.00875566860686452,-0.1134148337737089,28.77953301216119,15.913159686232373,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
271,0.5440000000000004,0.10890074188075634,-0.03931572141314342,0.2778259945495952,0.02619287103876733,-0.009658894652047815,-0.1144162534298264,24.02397306649981,12.40659100502432,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
272,0.5460000000000004,0.10928332365816482,-0.03976495051483191,0.27793632262204004,0.024793944593148837,-0.01087996681739842,-0.11504419765806766,16.605159078089077,11.963342282366932,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
273,0.5480000000000004,0.10966564515165524,-0.04028422838517552,0.27806992564693983,0.026624794264358678,-0.011550029242430543,-0.11603038776447581,30.16026288953713,13.396395643718783,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
274,0.5500000000000004,0.1100710689024083,-0.04072811571316664,0.2781628702777966,0.026242209324479234,-0.01152468289096544,-0.11723820652558417,25.157315033587285,13.046891301476062,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
275,0.5520000000000004,0.11041948630935007,-0.04117888398258618,0.27836640297561716,0.027358676798181256,-0.012772024454364556,-0.11820418988786473,21.576778137085505,10.418761554157195,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
276,0.5540000000000004,0.11081732540909127,-0.04159400580925612,0.2784406834488325,0.026789558277863598,-0.012751731827125499,-0.1194059876587524,25.18878002669201,13.084795651493446,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
277,0.5560000000000004,0.11115536760642115,-0.042032311810856274,0.278609905668707,0.029027734016756877,-0.013336428371957124,-0.1206259990723021,19.531091195227276,10.185156054714398,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
278,0.5580000000000004,0.11156983782956822,-0.04239559194865654,0.2787666149347762,0.026944921063566968,-0.013584477050859332,-0.12161677699556535,25.441092999736075,14.515456737791155,0,3,floor<->FR|floor<->RR|floor<->RL
279,0.5600000000000004,0.111968063549602,-0.04281195274782606,0.2790124692299616,0.02924122273443779,-0.014203355564858319,-0.12268510407552821,21.704025920461863,9.777969311319207,0,3,floor<->FR|floor<->RR|floor<->RL
280,0.5620000000000004,0.11241839801498786,-0.04319666284571062,0.2791389956604334,0.026477229160430736,-0.014273304125369578,-0.12376270172263176,27.618181210222932,12.865046686400335,0,3,floor<->FR|floor<->RR|floor<->RL
281,0.5640000000000004,0.11280008067127884,-0.04359983688922517,0.2793411976663981,0.027792258651176325,-0.014304738134960245,-0.12495857043205365,21.51152801521107,11.674177443339858,0,3,floor<->FR|floor<->RR|floor<->RL
282,0.5660000000000004,0.11325854823588029,-0.04395660863803528,0.2795148777439604,0.025178807143376974,-0.01439795732973155,-0.12621989811618342,24.80038959730697,13.538664117064666,0,3,floor<->FR|floor<->RR|floor<->RL
283,0.5680000000000004,0.11368588871135459,-0.044360652397721634,0.27972679119983945,0.026189957122116313,-0.014156594184075678,-0.12746426723223664,23.734119652796622,13.086567680941029,0,3,floor<->FR|floor<->RR|floor<->RL
284,0.5700000000000004,0.11414575814688886,-0.04470699394084825,0.2798900732283166,0.022844295707885903,-0.01426519109964383,-0.12864631815437283,27.48329329002165,14.842907347446204,0,3,floor<->FR|floor<->RR|floor<->RL
285,0.5720000000000004,0.11462153187157462,-0.04510144690016253,0.28011618144195793,0.023629693434512513,-0.013988450245378231,-0.12977104831497774,18.400835194282546,10.631083940426649,0,3,floor<->FR|floor<->RR|floor<->RL
286,0.5740000000000004,0.11513631529364489,-0.04544874679823098,0.2803054035800542,0.02035471259236669,-0.014409663061280793,-0.13085609910250676,26.797750310779968,15.30784599816246,0,3,floor<->FR|floor<->RR|floor<->RL
287,0.5760000000000004,0.11563707097998004,-0.04583625791588428,0.28045932936674134,0.021318435344839314,-0.013803529438256482,-0.13206715011135206,28.9444868214736,15.539486802850076,0,3,floor<->FR|floor<->RR|floor<->RL
288,0.5780000000000004,0.11614442810929354,-0.04616824079770188,0.2806141296333038,0.017329609222749367,-0.013249616411635915,-0.1334135510871919,26.06773513701061,15.688923594873149,0,3,floor<->FR|floor<->RR|floor<->RL
289,0.5800000000000004,0.11662049813099362,-0.04652216426237204,0.28079688834278344,0.01829162454144008,-0.012552816911795394,-0.13465374302270328,28.394157163097844,13.101207378654628,0,3,floor<->FR|floor<->RR|floor<->RL
290,0.5820000000000004,0.11712152734025902,-0.046850922417108566,0.28089125983819585,0.014292692583250102,-0.011869029280256276,-0.13603109603563232,27.18760687621503,15.848464143713148,0,3,floor<->FR|floor<->RR|floor<->RL
291,0.5840000000000004,0.11759169071065124,-0.04720079661404886,0.2810171103917611,0.015190693638938232,-0.011036291841791184,-0.13730888636324712,26.818536608704438,14.416091368561322,0,3,floor<->FR|floor<->RR|floor<->RL
292,0.5860000000000004,0.11808742262504084,-0.04752527864117221,0.28105518137297514,0.011157855667288061,-0.010224868600548288,-0.1387166605116893,29.232924444631994,15.861732672021663,0,3,floor<->FR|floor<->RR|floor<->RL
293,0.5880000000000004,0.11855359683167019,-0.047871188927311445,0.2811234985042836,0.011948199164097846,-0.00925747858690694,-0.14002939687171428,26.6797924047978,15.104876947892787,0,3,floor<->FR|floor<->RR|floor<->RL
294,0.5900000000000004,0.11904692952014352,-0.048191240019161787,0.2811061747097334,0.007853733457156254,-0.008338911315787664,-0.14146244360005003,29.427781713102398,15.817601565220198,0,3,floor<->FR|floor<->RR|floor<->RL
295,0.5920000000000004,0.11951195717659292,-0.048533427453205366,0.2811157930333458,0.008598969091207916,-0.007280872686827986,-0.14280023241714468,27.148872919391728,15.423452440265212,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
296,0.5940000000000004,0.12000350406308835,-0.048850788850795766,0.28103618876131325,0.006215109245023933,-0.006033529329912186,-0.14445985419524393,30.7853103307975,16.010779080106737,0,3,floor<->FR|floor<->RR|floor<->RL
297,0.5960000000000004,0.1204742721847697,-0.04917338214437272,0.28101329017283,0.0041644713785538145,-0.004933083312198099,-0.14594931263830707,24.586650652569563,16.64685469986728,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
298,0.5980000000000004,0.12097672489925763,-0.049504067344871124,0.2809506388605047,0.0021443340810837572,-0.004027075609750613,-0.14743568682835037,27.662326395329146,16.56008987694164,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
299,0.6000000000000004,0.12147567148899864,-0.049834123549751405,0.2808511500948624,0.000185150445288098,-0.002742173184904189,-0.14893305037014765,27.45152239016285,16.991718535110074,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
300,0.6020000000000004,0.12197578263107273,-0.05016062521322051,0.280736449686209,-0.0017588708183641655,-0.0016676471207339035,-0.15043216861444472,26.099939871875357,16.55972592138503,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
301,0.6040000000000004,0.12247263378281105,-0.05048658429833355,0.28058644912068387,-0.003654108790930805,-0.00024009007681793522,-0.15194157755636398,29.192251794514902,17.200835833175713,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
302,0.6060000000000004,0.12297141870010936,-0.050809814680102115,0.2804187147062795,-0.005412266155112716,0.0009831331722614496,-0.1534546112245463,25.796746646762983,16.669538587413015,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
303,0.6080000000000004,0.12346905837535761,-0.05113544087294645,0.2802258127084597,-0.007034847526447812,0.0025501485555679115,-0.15496445536526196,26.302749535179956,14.901999784711336,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
304,0.6100000000000004,0.12396902689355326,-0.05145833079202127,0.28000991786263857,-0.009690049968882465,0.0036900700653112162,-0.15636984172257298,27.32799242010049,16.84967670835558,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
305,0.6120000000000004,0.12446064569942242,-0.051792652398622,0.2797453805585694,-0.00836091534498569,0.005583893039955808,-0.1578672840804495,27.144820743263846,15.955395962233748,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
306,0.6140000000000004,0.12496499961812181,-0.05208324405652385,0.27945005362894,-0.011154970253744357,0.006686273634989906,-0.1593307972033389,30.55565183651291,16.559833346426842,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
307,0.6160000000000004,0.12545289728187703,-0.05242017953558422,0.27912929285112603,-0.009253744965634683,0.008168282958033023,-0.16093488309902584,27.91045163366643,16.42806821255092,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
308,0.6180000000000004,0.12595990359229797,-0.05272535254103103,0.2788124060576291,-0.01241582582167448,0.009106529166519968,-0.16251753649893858,27.611948156364054,16.68253412860236,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
309,0.6200000000000004,0.1264836798144712,-0.053056694528965866,0.27842586711410056,-0.010419757615441451,0.010665497194253009,-0.16408847124687673,23.893187149291897,15.143669713187172,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
310,0.6220000000000004,0.12698716816717787,-0.05335689232594658,0.2780690485819903,-0.013152446206248936,0.011594411025951554,-0.16563167416074429,29.147217709411784,16.48300574845818,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
311,0.6240000000000004,0.1274997966170785,-0.05368710137339084,0.27762640206043776,-0.010736802939990334,0.01312148227299246,-0.1671716664720705,28.49332133803406,16.259207950770143,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
312,0.6260000000000004,0.12799216584243797,-0.05398445136463025,0.2772323717497704,-0.012406467217876471,0.013538715294505595,-0.1688361201859792,23.011504423745592,12.833471594013698,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
313,0.6280000000000004,0.12850202924486243,-0.054335022605376274,0.2768186312183882,-0.011648774122175885,0.014684711974148633,-0.17071161298217102,23.322787788803545,10.853718262462586,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
314,0.6300000000000004,0.1290081086273047,-0.054656039996353066,0.27642979559118525,-0.009195699293787165,0.015027806545031107,-0.17287185133046645,25.16041946195303,14.635099214874888,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
315,0.6320000000000005,0.12949235903327458,-0.054965527708110716,0.27602723302846766,-0.010947930953007782,0.015400487794396124,-0.17503138778133692,24.38063627318349,12.531052631599236,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
316,0.6340000000000005,0.12998460531698183,-0.055341739576675306,0.27571243411216934,-0.008175542633264804,0.015052466019902856,-0.17740618847111303,13.798028382973467,7.408549596915219,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
317,0.6360000000000005,0.1304971204000512,-0.05568529362401117,0.275316450018184,-0.010098866509830981,0.015375505018519704,-0.17945573760481628,32.817211963689864,15.067196685956873,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
318,0.6380000000000005,0.13098331720050202,-0.056070116006053494,0.2749898046218963,-0.009031036448671589,0.014300609318208863,-0.1811849389546678,19.302294132115602,12.038721627845709,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
319,0.6400000000000005,0.13153621177843774,-0.056458617295723296,0.2746406464353741,-0.009794857135345968,0.013396932926717358,-0.18284678119112568,24.066620374484188,15.781532050196711,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
320,0.6420000000000005,0.13205574051689523,-0.05685784355741983,0.27433764047579695,-0.00830565776040105,0.01207442195610225,-0.184392444190741,21.658319641574693,13.065041739440547,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
321,0.6440000000000005,0.13263952811151808,-0.0572361651400027,0.2741274265891575,-0.006661256581642497,0.010776776759209572,-0.18585399662293048,17.856089894326352,14.040560809788529,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
