trace_case_id,perturbation_id,perturbation_type,axis,expected_delta,written_delta,after_forward_delta,first_step_qvel_delta,qpos_delta_first_step,first_step_base_vx_fd,first_step_base_vy_fd,injection_written,after_forward_preserved,first_step_state_changed,root_cause_class,root_cause_explanation,trace_csv
nominal_0p010,nominal,none,qvel_0,0.000000000000,0.000000000000,0.000000000000,-0.016621033634,-0.000033242067,-0.016621033634,0.000213879716,True,True,True,nominal_reference,nominal case has no nonzero perturbation and is used as a reference trace.,results/logs_sample/stage23_2_qvel_injection_trace_nominal_0p010.csv
vx_plus_0p010,vx_plus,base_vx,qvel_0,0.050000000000,0.050000000000,0.050000000000,-0.016621033634,-0.000033242067,-0.016621033634,0.000213879716,True,True,True,C_summary_metrics_insensitive_to_short_horizon_trace_change,"qvel perturbation was written, preserved, and affected short-horizon trace, but Stage 22 summary metrics remained unchanged.",results/logs_sample/stage23_2_qvel_injection_trace_vx_plus_0p010.csv
vx_minus_0p010,vx_minus,base_vx,qvel_0,-0.050000000000,-0.050000000000,-0.050000000000,-0.016621033634,-0.000033242067,-0.016621033634,0.000213879716,True,True,True,C_summary_metrics_insensitive_to_short_horizon_trace_change,"qvel perturbation was written, preserved, and affected short-horizon trace, but Stage 22 summary metrics remained unchanged.",results/logs_sample/stage23_2_qvel_injection_trace_vx_minus_0p010.csv
vy_plus_0p010,vy_plus,base_vy,qvel_1,0.030000000000,0.030000000000,0.030000000000,0.000213879716,0.000000427759,-0.016621033634,0.000213879716,True,True,True,C_summary_metrics_insensitive_to_short_horizon_trace_change,"qvel perturbation was written, preserved, and affected short-horizon trace, but Stage 22 summary metrics remained unchanged.",results/logs_sample/stage23_2_qvel_injection_trace_vy_plus_0p010.csv
vy_minus_0p010,vy_minus,base_vy,qvel_1,-0.030000000000,-0.030000000000,-0.030000000000,0.000213879716,0.000000427759,-0.016621033634,0.000213879716,True,True,True,C_summary_metrics_insensitive_to_short_horizon_trace_change,"qvel perturbation was written, preserved, and affected short-horizon trace, but Stage 22 summary metrics remained unchanged.",results/logs_sample/stage23_2_qvel_injection_trace_vy_minus_0p010.csv
yawrate_plus_0p010,yawrate_plus,base_yawrate,qvel_5,0.050000000000,0.050000000000,0.050000000000,-0.031726322323,-0.000000022225,-0.016621033634,0.000213879716,True,True,True,C_summary_metrics_insensitive_to_short_horizon_trace_change,"qvel perturbation was written, preserved, and affected short-horizon trace, but Stage 22 summary metrics remained unchanged.",results/logs_sample/stage23_2_qvel_injection_trace_yawrate_plus_0p010.csv
yawrate_minus_0p010,yawrate_minus,base_yawrate,qvel_5,-0.050000000000,-0.050000000000,-0.050000000000,-0.031726322323,-0.000000022225,-0.016621033634,0.000213879716,True,True,True,C_summary_metrics_insensitive_to_short_horizon_trace_change,"qvel perturbation was written, preserved, and affected short-horizon trace, but Stage 22 summary metrics remained unchanged.",results/logs_sample/stage23_2_qvel_injection_trace_yawrate_minus_0p010.csv
