mode,contact_sign,osqp_status,objective,active_legs,inactive_legs,nv,nu,num_vars,num_stance_acc_constraints,mu,torque_limit,dyn_res_norm,dyn_res_max_abs,stance_acc_res_norm,stance_acc_res_max_abs,max_abs_tau,max_abs_qdd,qdd_norm,min_active_fz,min_friction_margin,inactive_force_norm,tau_diff_norm,force_diff_norm,status_pass,dyn_pass,stance_acc_pass,torque_pass,fz_pass,friction_pass,inactive_pass,pass,reason,FR_fx,FR_fy,FR_fz,FL_fx,FL_fy,FL_fz,RR_fx,RR_fy,RR_fz,RL_fx,RL_fy,RL_fz,FR_tau_hip,FR_tau_thigh,FR_tau_calf,FL_tau_hip,FL_tau_thigh,FL_tau_calf,RR_tau_hip,RR_tau_thigh,RR_tau_calf,RL_tau_hip,RL_tau_thigh,RL_tau_calf
all_stance,1.0,solved,-171.956441627610,"FR,FL,RR,RL",,18,12,42,12,0.6,23.7,4.269244035819e-14,4.263256414561e-14,1.820685054950e-17,1.214306433184e-17,5.056128534904,0.174930174361,0.390166338134,30.878492208576,16.247430142308,0.000000000000e+00,0.812890587364,4.644238904760,True,True,True,True,True,True,True,True,,-0.127810956508,-2.279665182837,30.878492208576,-0.133502486539,2.283868244073,31.299858243324,-0.069179207434,-2.345567786889,31.289556041625,-0.073841169673,2.354370059640,31.706613310103,2.371793661584,0.315042324320,4.910962271947,-2.402951872493,0.313548149206,4.980472754074,2.422230360057,0.330607667477,4.987199246602,-2.454258799501,0.329385638347,5.056128534904
trot_FR_RL,1.0,solved,-338.481898930160,"FR,RL","FL,RR",18,12,42,6,0.6,23.7,2.849499368786e-14,2.842170943040e-14,8.212071048565e-18,6.938893903907e-18,10.324397106159,0.238522198748,0.515418509308,62.200201091565,36.987165454619,1.509204993298e-19,1.463971912180,1.670091465071,True,True,True,True,True,True,True,True,,-0.332955200320,0.052657368417,62.200201091565,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.037897594278,-0.108171983133,63.186223668009,4.259427413102,0.260637230962,10.110646355686,0.701187785354,0.349955264506,-0.225351022339,-0.697226138571,0.353061887118,-0.224448506839,-4.319247580400,0.359087657402,10.324397106159
trot_FL_RR,1.0,solved,-338.351421433723,"FL,RR","FR,RL",18,12,42,6,0.6,23.7,5.691957168469e-14,5.684341886081e-14,4.277421474636e-17,3.469446951954e-17,10.258608734845,0.315153457848,0.680867656069,62.435743500332,36.963058171493,1.499313846175e-19,1.457197420730,1.766089650262,True,True,True,True,True,True,True,True,,0.000000000000,0.000000000000,-0.000000000000,-0.498387928707,0.259760470960,62.435743500332,-0.146310772351,0.398990732089,62.933406889586,0.000000000000,-0.000000000000,-0.000000000000,-0.696177655858,0.352039537253,-0.225299464671,-4.359420659625,0.216001357572,10.127267671618,4.224310257174,0.308946100654,10.258608734845,0.701871119616,0.353379099754,-0.223737392410
