scale_tag,scale,control_mode,role,perturbation_count,all_pass,mean_vx_mean,mean_vx_std,mean_vx_range,mean_abs_velocity_error_mean,mean_abs_velocity_error_std,mean_abs_velocity_error_range,max_abs_velocity_error_mean,max_abs_velocity_error_std,max_abs_velocity_error_range,forward_displacement_mean,forward_displacement_std,forward_displacement_range,min_z_mean,min_z_std,min_z_range,max_abs_roll_mean,max_abs_roll_std,max_abs_roll_range,max_abs_pitch_mean,max_abs_pitch_std,max_abs_pitch_range,max_tau_total_abs_mean,max_tau_total_abs_std,max_tau_total_abs_range,max_tau_candidate_scaled_abs_mean,max_tau_candidate_scaled_abs_std,max_tau_candidate_scaled_abs_range
0p000,0.000,baseline,baseline_reference,7,True,0.131362000000,0.000000000000,0.000000000000,0.078494000000,0.000000000000,0.000000000000,0.244199000000,0.000000000000,0.000000000000,0.630505000000,0.000000000000,0.000000000000,0.274552000000,0.000000000000,0.000000000000,0.056707000000,0.000000000000,0.000000000000,0.048329000000,0.000000000000,0.000000000000,9.659563000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
0p010,0.010,mpc_assisted_candidate,recommended_candidate,7,True,0.171348000000,0.000000000000,0.000000000000,0.065265000000,0.000000000000,0.000000000000,0.252698000000,0.000000000000,0.000000000000,0.822437000000,0.000000000000,0.000000000000,0.274952000000,0.000000000000,0.000000000000,0.073652000000,0.000000000000,0.000000000000,0.084148000000,0.000000000000,0.000000000000,10.029040000000,0.000000000000,0.000000000000,0.194425000000,0.000000000000,0.000000000000
0p020,0.020,mpc_assisted_candidate,regression_anchor,7,True,0.066640000000,0.000000000000,0.000000000000,0.147469000000,0.000000000000,0.000000000000,0.454335000000,0.000000000000,0.000000000000,0.319838000000,0.000000000000,0.000000000000,0.273040000000,0.000000000000,0.000000000000,0.090250000000,0.000000000000,0.000000000000,0.064959000000,0.000000000000,0.000000000000,9.911886000000,0.000000000000,0.000000000000,0.388850000000,0.000000000000,0.000000000000
