step,time,base_z,roll,pitch,yaw,torque_norm,torque_max_abs,torque_saturation,FR_contact_cmd,FL_contact_cmd,RR_contact_cmd,RL_contact_cmd,FR_phase,FL_phase,RR_phase,RL_phase,FR_swing_phase,FL_swing_phase,RR_swing_phase,RL_swing_phase,n_contact,contact_pairs
181,0.36400000000000027,0.3014252127727917,0.014187856490467853,0.01435220424490939,-0.05670831218574393,13.997040735371636,5.822997321499179,0,1,0,0,1,0.36200000000000027,0.8620000000000003,0.8620000000000003,0.36200000000000027,0.0,0.4480000000000013,0.4480000000000013,0.0,2,floor<->FL|floor<->RR
182,0.36600000000000027,0.3019671439813388,0.017343585173526094,0.015183428546891043,-0.0582866240512532,11.40870694893253,5.83727633906469,0,1,0,0,1,0.36400000000000027,0.8640000000000003,0.8640000000000003,0.36400000000000027,0.0,0.4560000000000013,0.4560000000000013,0.0,2,floor<->FL|floor<->RR
183,0.36800000000000027,0.3025877000401891,0.016916266886966784,0.015074347186524456,-0.05991262322195142,11.542640653267213,5.322121021573153,0,1,0,0,1,0.36600000000000027,0.8660000000000003,0.8660000000000003,0.36600000000000027,0.0,0.4640000000000013,0.4640000000000013,0.0,2,floor<->FL|floor<->RR
184,0.3700000000000003,0.3031142444217237,0.02002796220474669,0.01592707995577534,-0.06156374355221368,13.429873230065091,7.438222325706261,0,1,0,0,1,0.36800000000000027,0.8680000000000003,0.8680000000000003,0.36800000000000027,0.0,0.4720000000000013,0.4720000000000013,0.0,2,floor<->FL|floor<->RR
185,0.3720000000000003,0.3036944081049934,0.01903155246342877,0.015891069089933048,-0.06329930732562598,12.39546707031753,5.650070301095945,0,1,0,0,1,0.3700000000000003,0.8700000000000003,0.8700000000000003,0.3700000000000003,0.0,0.4800000000000013,0.4800000000000013,0.0,2,floor<->FL|floor<->RR
186,0.3740000000000003,0.30422704185932453,0.022619741362298995,0.016153203428474826,-0.06508402070677743,10.827012283031753,5.7366268819389,0,1,0,0,1,0.3720000000000003,0.8720000000000003,0.8720000000000003,0.3720000000000003,0.0,0.4880000000000013,0.4880000000000013,0.0,2,floor<->FL|floor<->RR
187,0.3760000000000003,0.30479037684221016,0.021515105419649197,0.016060183673805583,-0.06682271869620197,13.699643259674986,5.607827542102736,0,1,0,0,1,0.3740000000000003,0.8740000000000003,0.8740000000000003,0.3740000000000003,0.0,0.49600000000000133,0.49600000000000133,0.0,2,floor<->FL|floor<->RR
188,0.3780000000000003,0.30525561256701217,0.024646224728625713,0.016541175655898688,-0.06861916596454286,11.294369637777546,5.7554365582884035,0,1,0,0,1,0.3760000000000003,0.8760000000000003,0.8760000000000003,0.3760000000000003,0.0,0.5040000000000013,0.5040000000000013,0.0,2,floor<->FL|floor<->RR
189,0.3800000000000003,0.3058045604388954,0.025762779593548467,0.016291675424266665,-0.07018977120034713,15.048010288981285,7.533104468973434,0,1,0,0,1,0.3780000000000003,0.8780000000000003,0.8780000000000003,0.3780000000000003,0.0,0.5120000000000013,0.5120000000000013,0.0,2,floor<->FL|floor<->RR
190,0.3820000000000003,0.30624140176352316,0.02694512334622941,0.016527579488153043,-0.07183888937482992,11.726506220604078,7.270188127152071,0,1,0,0,1,0.3800000000000003,0.8800000000000003,0.8800000000000003,0.3800000000000003,0.0,0.5200000000000014,0.5200000000000014,0.0,2,floor<->FL|floor<->RR
191,0.3840000000000003,0.30671300821854164,0.028791429864968,0.015981738288029044,-0.07356558818282738,12.05793466512154,5.904946564365398,0,1,0,0,1,0.3820000000000003,0.8820000000000003,0.8820000000000003,0.3820000000000003,0.0,0.5280000000000014,0.5280000000000014,0.0,2,floor<->FL|floor<->RR
192,0.3860000000000003,0.3071428531520537,0.030011222215394776,0.016148392746860002,-0.07537398493574124,12.267263309574302,6.1595492789597905,0,1,0,0,1,0.3840000000000003,0.8840000000000003,0.8840000000000003,0.3840000000000003,0.0,0.5360000000000014,0.5360000000000014,0.0,2,floor<->FL|floor<->RR
193,0.3880000000000003,0.3075425460219955,0.034046041922238465,0.015575052167888029,-0.07734776359216103,11.855455947177155,5.876626895725005,0,1,0,0,1,0.3860000000000003,0.8860000000000003,0.8860000000000003,0.3860000000000003,0.0,0.5440000000000014,0.5440000000000014,0.0,2,floor<->FL|floor<->RR
194,0.3900000000000003,0.30788390043052466,0.033575378689457064,0.01564809760534696,-0.07926524937887344,13.221721969983523,7.553836008791171,0,1,0,0,1,0.3880000000000003,0.8880000000000003,0.8880000000000003,0.3880000000000003,0.0,0.5520000000000014,0.5520000000000014,0.0,2,floor<->FL|floor<->RR
195,0.3920000000000003,0.30824077170220493,0.03751994499033978,0.015338285619684982,-0.08121373997458796,13.025056569902203,5.483071015233518,0,1,0,0,1,0.3900000000000003,0.8900000000000003,0.8900000000000003,0.3900000000000003,0.0,0.5600000000000014,0.5600000000000014,0.0,2,floor<->FL|floor<->RR
196,0.3940000000000003,0.3085435597845108,0.03739997372587777,0.015214264253677261,-0.08302418118565293,11.32526759910956,5.575733399688227,0,1,0,0,1,0.3920000000000003,0.8920000000000003,0.8920000000000003,0.3920000000000003,0.0,0.5680000000000014,0.5680000000000014,0.0,2,floor<->FL|floor<->RR
197,0.3960000000000003,0.30882068665428747,0.04140132016852974,0.015268397566216322,-0.08503621888871649,13.976309396813237,5.653385682936135,0,1,0,0,1,0.3940000000000003,0.8940000000000003,0.8940000000000003,0.3940000000000003,0.0,0.5760000000000014,0.5760000000000014,0.0,2,floor<->FL|floor<->RR
198,0.3980000000000003,0.30907746745606557,0.04146701422490293,0.015295759834707143,-0.08685047854674147,11.018848363811896,5.3978029013972915,0,1,0,0,1,0.3960000000000003,0.8960000000000004,0.8960000000000004,0.3960000000000003,0.0,0.5840000000000014,0.5840000000000014,0.0,2,floor<->FL|floor<->RR
199,0.4000000000000003,0.3092991471427634,0.04562416121289213,0.015481436561654523,-0.088871905780608,14.901383535709332,7.219279282268563,0,1,0,0,1,0.3980000000000003,0.8980000000000004,0.8980000000000004,0.3980000000000003,0.0,0.5920000000000014,0.5920000000000014,0.0,2,floor<->FL|floor<->RR
200,0.4020000000000003,0.3094981409262212,0.045212066094668865,0.015754193673468572,-0.09071478227446833,10.535436451318395,5.395585714610927,0,1,0,0,1,0.4000000000000003,0.9000000000000004,0.9000000000000004,0.4000000000000003,0.0,0.6000000000000014,0.6000000000000014,0.0,2,floor<->FL|floor<->RR
201,0.4040000000000003,0.3097001322096841,0.049576828006086926,0.015484081226735495,-0.09259844780737017,14.714359246031586,5.842900540982408,0,1,0,0,1,0.4020000000000003,0.9020000000000004,0.9020000000000004,0.4020000000000003,0.0,0.6080000000000014,0.6080000000000014,0.0,2,floor<->FL|floor<->RR
202,0.4060000000000003,0.3098065420674767,0.04901378886267538,0.01580543714386889,-0.09445620511115109,11.498641336313934,5.488179225245247,0,1,0,0,1,0.4040000000000003,0.9040000000000004,0.9040000000000004,0.4040000000000003,0.0,0.6160000000000014,0.6160000000000014,0.0,2,floor<->FL|floor<->RR
203,0.4080000000000003,0.30993506746507293,0.053191938571183144,0.015587523597268867,-0.09635456678310256,14.09823092268886,5.6351342956342725,0,1,0,0,1,0.4060000000000003,0.9060000000000004,0.9060000000000004,0.4060000000000003,0.0,0.6240000000000014,0.6240000000000014,0.0,2,floor<->FL|floor<->RR
204,0.4100000000000003,0.3099692480133736,0.052432215916720135,0.0159677247856415,-0.09822176148855816,12.471286351490242,5.517622643846076,0,1,0,0,1,0.4080000000000003,0.9080000000000004,0.9080000000000004,0.4080000000000003,0.0,0.6320000000000014,0.6320000000000014,0.0,2,floor<->FL|floor<->RR
205,0.4120000000000003,0.3100269021443147,0.055672273783379564,0.01590077714251097,-0.10004406359694165,13.891323448353319,5.614556241819882,0,1,0,0,1,0.4100000000000003,0.9100000000000004,0.9100000000000004,0.4100000000000003,0.0,0.6400000000000015,0.6400000000000015,0.0,1,floor<->RR
206,0.4140000000000003,0.3100037266644007,0.05404741059344698,0.01642144866673105,-0.10183680614924456,12.119204237471603,6.41484602377414,0,1,0,0,1,0.4120000000000003,0.9120000000000004,0.9120000000000004,0.4120000000000003,0.0,0.6480000000000015,0.6480000000000015,0.0,1,floor<->RR
207,0.4160000000000003,0.3100029243654001,0.05718488653714757,0.01640008366375345,-0.10367500270536638,14.541146025436186,5.842490464906339,0,1,0,0,1,0.4140000000000003,0.9140000000000004,0.9140000000000004,0.4140000000000003,0.0,0.6560000000000015,0.6560000000000015,0.0,1,floor<->RR
208,0.4180000000000003,0.30990818986646546,0.05579770867249321,0.0169257700343442,-0.10545098555817659,12.850873842017343,6.80694313120934,0,1,0,0,1,0.4160000000000003,0.9160000000000004,0.9160000000000004,0.4160000000000003,0.0,0.6640000000000015,0.6640000000000015,0.0,1,floor<->RR
209,0.4200000000000003,0.3098413339396728,0.05910452506236227,0.016911718691291665,-0.1072716363804192,13.725128012653924,5.64078209553157,0,1,0,0,1,0.4180000000000003,0.9180000000000004,0.9180000000000004,0.4180000000000003,0.0,0.6720000000000015,0.6720000000000015,0.0,1,floor<->RR
210,0.4220000000000003,0.30968065084996793,0.057514122085666725,0.017479978832974846,-0.10905156225661156,13.725007529510945,6.995831029004131,0,1,0,0,1,0.4200000000000003,0.9200000000000004,0.9200000000000004,0.4200000000000003,0.0,0.6800000000000015,0.6800000000000015,0.0,1,floor<->RR
211,0.4240000000000003,0.30954164187933375,0.05871991591705497,0.017750324875535795,-0.11064167210206237,13.855190632041186,5.64325178846285,0,1,0,0,1,0.4220000000000003,0.9220000000000004,0.9220000000000004,0.4220000000000003,0.0,0.6880000000000015,0.6880000000000015,0.0,1,floor<->RR
212,0.4260000000000003,0.3093438970893239,0.06107071122365198,0.018430465236872813,-0.11214538376254181,12.425941491801344,7.408972464966591,0,1,0,0,1,0.4240000000000003,0.9240000000000004,0.9240000000000004,0.4240000000000003,0.0,0.6960000000000015,0.6960000000000015,0.0,1,floor<->RR
213,0.4280000000000003,0.3091388271633829,0.06193591478037251,0.018819736138913377,-0.11378226424864299,13.560798314134189,5.966667744871852,0,1,0,0,1,0.4260000000000003,0.9260000000000004,0.9260000000000004,0.4260000000000003,0.0,0.7040000000000015,0.7040000000000015,0.0,1,floor<->RR
214,0.4300000000000003,0.3088791810481402,0.06407338795024478,0.019606135715408812,-0.1153250473128789,12.440411903868721,6.366667262300013,0,1,0,0,1,0.4280000000000003,0.9280000000000004,0.9280000000000004,0.4280000000000003,0.0,0.7120000000000015,0.7120000000000015,0.0,2,floor<->FL|floor<->RR
215,0.43200000000000033,0.30861259558348897,0.06479567242487447,0.02008917345060557,-0.11700152374183663,13.374658493437682,5.843894350728021,0,1,0,0,1,0.4300000000000003,0.9300000000000004,0.9300000000000004,0.4300000000000003,0.0,0.7200000000000015,0.7200000000000015,0.0,1,floor<->RR
216,0.43400000000000033,0.30828888082005923,0.06682385166168904,0.020976649855160952,-0.11858333904844055,13.246106169312238,6.814896494266567,0,1,0,0,1,0.43200000000000033,0.9320000000000004,0.9320000000000004,0.43200000000000033,0.0,0.7280000000000015,0.7280000000000015,0.0,2,floor<->FL|floor<->RR
217,0.43600000000000033,0.307959142247587,0.0674638328832703,0.021546632497463608,-0.12030603919407354,13.103152206572473,5.758827439080312,0,1,0,0,1,0.43400000000000033,0.9340000000000004,0.9340000000000004,0.43400000000000033,0.0,0.7360000000000015,0.7360000000000015,0.0,2,floor<->FL|floor<->RR
218,0.43800000000000033,0.30757395960642514,0.0694375471831073,0.022529420340732534,-0.12193360409743778,13.966964653187272,7.152571588120881,0,1,0,0,1,0.43600000000000033,0.9360000000000004,0.9360000000000004,0.43600000000000033,0.0,0.7440000000000015,0.7440000000000015,0.0,2,floor<->FL|floor<->RR
219,0.44000000000000034,0.30718388795500295,0.07192569361102188,0.022947614236385586,-0.12394348135670122,13.105354043782919,5.704044567486363,0,1,0,0,1,0.43800000000000033,0.9380000000000004,0.9380000000000004,0.43800000000000033,0.0,0.7520000000000016,0.7520000000000016,0.0,2,floor<->FL|floor<->RR
220,0.44200000000000034,0.3067048572026601,0.0696020684864854,0.02393726058526373,-0.12590633043683344,13.867188238177953,7.710914088827697,0,1,0,0,1,0.44000000000000034,0.9400000000000004,0.9400000000000004,0.44000000000000034,0.0,0.7600000000000016,0.7600000000000016,0.0,2,floor<->FL|floor<->RR
221,0.44400000000000034,0.30624660125461056,0.07212582264724356,0.02437422202270474,-0.1279115727848602,14.445881535378023,5.952237009540667,0,1,0,0,1,0.44200000000000034,0.9420000000000004,0.9420000000000004,0.44200000000000034,0.0,0.7680000000000016,0.7680000000000016,0.0,2,floor<->FL|floor<->RR
222,0.44600000000000034,0.30569431760561716,0.0698821656816827,0.025270743617283972,-0.12983328306729963,14.315220543302978,7.975631331398032,0,1,0,0,1,0.44400000000000034,0.9440000000000004,0.9440000000000004,0.44400000000000034,0.0,0.7760000000000016,0.7760000000000016,0.0,2,floor<->FL|floor<->RR
223,0.44800000000000034,0.30516022429569717,0.07246351868770315,0.025625127880959404,-0.13179588057780123,13.95520251380232,5.511046214640055,0,1,0,0,1,0.44600000000000034,0.9460000000000004,0.9460000000000004,0.44600000000000034,0.0,0.7840000000000016,0.7840000000000016,0.0,2,floor<->FL|floor<->RR
224,0.45000000000000034,0.30453398714624064,0.07019331332359846,0.0265641206121324,-0.1337088878419593,15.010281595919693,8.257533349197367,0,1,0,0,1,0.44800000000000034,0.9480000000000004,0.9480000000000004,0.44800000000000034,0.0,0.7920000000000016,0.7920000000000016,0.0,2,floor<->FL|floor<->RR
225,0.45200000000000035,0.3039303784065826,0.07275002297926833,0.026946471333023456,-0.13566031020589478,14.413303814723456,5.883242514871483,0,1,0,0,1,0.45000000000000034,0.9500000000000004,0.9500000000000004,0.45000000000000034,0.0,0.8000000000000016,0.8000000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
226,0.45400000000000035,0.3032350682513507,0.07211109183206911,0.027619859039403945,-0.13741095888418633,15.393478372552991,8.380633176121481,0,1,0,0,1,0.45200000000000035,0.9520000000000004,0.9520000000000004,0.45200000000000035,0.0,0.8080000000000016,0.8080000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
227,0.45600000000000035,0.3025869735022703,0.07197235474502768,0.02817892200894153,-0.13916078450217215,11.856439332842896,5.345767244780458,0,1,0,0,1,0.45400000000000035,0.9540000000000004,0.9540000000000004,0.45400000000000035,0.0,0.8160000000000016,0.8160000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
228,0.45800000000000035,0.30187246713320487,0.07328584205134075,0.028732147052339525,-0.14069036233329427,12.613577673429186,7.736643649251813,0,1,0,0,1,0.45600000000000035,0.9560000000000004,0.9560000000000004,0.45600000000000035,0.0,0.8240000000000016,0.8240000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
229,0.46000000000000035,0.30114607381146447,0.0731484733070094,0.0288958221478625,-0.1424293559934527,11.51901245378069,5.489580077640383,0,1,0,0,1,0.45800000000000035,0.9580000000000004,0.9580000000000004,0.45800000000000035,0.0,0.8320000000000016,0.8320000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
230,0.46200000000000035,0.3003803615407974,0.07437297796176189,0.029513671367517157,-0.14406148197349658,13.466909659911956,6.912145509036534,0,1,0,0,1,0.46000000000000035,0.9600000000000004,0.9600000000000004,0.46000000000000035,0.0,0.8400000000000016,0.8400000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
231,0.46400000000000036,0.29963315205129465,0.0742118011948202,0.02973949134926028,-0.14589499307548948,10.948044794558223,4.514938182269994,0,1,0,0,1,0.46200000000000035,0.9620000000000004,0.9620000000000004,0.46200000000000035,0.0,0.8480000000000016,0.8480000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
232,0.46600000000000036,0.29885469266520037,0.07354972032165726,0.03060377369446819,-0.14774972271860726,13.935375176255326,6.257552848021721,0,1,0,0,1,0.46400000000000036,0.9640000000000004,0.9640000000000004,0.46400000000000036,0.0,0.8560000000000016,0.8560000000000016,0.0,3,floor<->FR|floor<->FL|floor<->RR
233,0.46800000000000036,0.2980730653733151,0.07632728869166477,0.03073446257807105,-0.1497702182185036,10.238525930470677,4.32298589587479,0,1,0,0,1,0.46600000000000036,0.9660000000000004,0.9660000000000004,0.46600000000000036,0.0,0.8640000000000017,0.8640000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
234,0.47000000000000036,0.29723377162336656,0.07596893689793252,0.03154760313150596,-0.15154332135891505,14.355217926198963,6.512366770004151,0,1,0,0,1,0.46800000000000036,0.9680000000000004,0.9680000000000004,0.46800000000000036,0.0,0.8720000000000017,0.8720000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
235,0.47200000000000036,0.29641608526534846,0.07764274047168597,0.031494857995220456,-0.1533677286111814,9.810004106292599,4.355136590232483,0,1,0,0,1,0.47000000000000036,0.9700000000000004,0.9700000000000004,0.47000000000000036,0.0,0.8800000000000017,0.8800000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
236,0.47400000000000037,0.29558915259825946,0.07715865715937942,0.03192282297736831,-0.15493240142476938,10.981782268918773,6.423395137408559,0,1,0,0,1,0.47200000000000036,0.9720000000000004,0.9720000000000004,0.47200000000000036,0.0,0.8880000000000017,0.8880000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
237,0.47600000000000037,0.29482628507442216,0.0792468005062208,0.03185751969939592,-0.15678929168034275,12.44514805904749,6.750597266755827,0,1,0,0,1,0.47400000000000037,0.9740000000000004,0.9740000000000004,0.47400000000000037,0.0,0.8960000000000017,0.8960000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
238,0.47800000000000037,0.2939707331634343,0.07602851604983674,0.03238902308970067,-0.15863663567119915,11.86274423664566,5.44599867377635,0,1,0,0,1,0.47600000000000037,0.9760000000000004,0.9760000000000004,0.47600000000000037,0.0,0.9040000000000017,0.9040000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
239,0.48000000000000037,0.29318315822920804,0.07776880661334575,0.0323154548529804,-0.16052840451706285,12.522681630971219,5.50469943646374,0,1,0,0,1,0.47800000000000037,0.9780000000000004,0.9780000000000004,0.47800000000000037,0.0,0.9120000000000017,0.9120000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
240,0.4820000000000004,0.29232092427696743,0.0757632361806613,0.032648178640350016,-0.16230067120578878,14.167695169022497,6.521519976879539,0,1,0,0,1,0.48000000000000037,0.9800000000000004,0.9800000000000004,0.48000000000000037,0.0,0.9200000000000017,0.9200000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
241,0.4840000000000004,0.2915621425189656,0.07401225028750844,0.032110005226500614,-0.16395204907487376,9.71146690374642,4.35573005561197,0,1,0,0,1,0.4820000000000004,0.9820000000000004,0.9820000000000004,0.4820000000000004,0.0,0.9280000000000017,0.9280000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
242,0.4860000000000004,0.29083802028712785,0.07380485540835921,0.03193196025586758,-0.16542326010883318,8.877614136638822,5.640631362246369,0,1,0,0,1,0.4840000000000004,0.9840000000000004,0.9840000000000004,0.4840000000000004,0.0,0.9360000000000017,0.9360000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
243,0.4880000000000004,0.2902049715056517,0.07229362864182397,0.031309024922946925,-0.16711741595709068,11.47940292829324,4.740848769553335,0,1,0,0,1,0.4860000000000004,0.9860000000000004,0.9860000000000004,0.4860000000000004,0.0,0.9440000000000017,0.9440000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
244,0.4900000000000004,0.2895523644877176,0.07046558654667577,0.031236648896366494,-0.1687608490689158,13.29127766929847,5.780393386435389,0,1,0,0,1,0.4880000000000004,0.9880000000000004,0.9880000000000004,0.4880000000000004,0.0,0.9520000000000017,0.9520000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
245,0.4920000000000004,0.28897166167777893,0.07264612821446155,0.030287732197823585,-0.1704183684007525,11.589277204494163,5.723306555297633,0,1,0,0,1,0.4900000000000004,0.9900000000000004,0.9900000000000004,0.4900000000000004,0.0,0.9600000000000017,0.9600000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
246,0.4940000000000004,0.28844212205372344,0.07180468461796925,0.029906677979523556,-0.1717549345745272,10.013840653814269,5.020110279725799,0,1,0,0,1,0.4920000000000004,0.9920000000000004,0.9920000000000004,0.4920000000000004,0.0,0.9680000000000017,0.9680000000000017,0.0,3,floor<->FR|floor<->FL|floor<->RR
247,0.4960000000000004,0.28798652909265354,0.07574386935828871,0.028928348165810143,-0.17314183062182473,11.176872417844976,4.821036943046488,0,1,0,0,1,0.4940000000000004,0.9940000000000004,0.9940000000000004,0.4940000000000004,0.0,0.9760000000000018,0.9760000000000018,0.0,3,floor<->FR|floor<->FL|floor<->RR
248,0.4980000000000004,0.28745215196491763,0.07388049736268201,0.028569259875379397,-0.17454352828032774,14.910074920546949,6.569435855991031,0,1,0,0,1,0.4960000000000004,0.9960000000000004,0.9960000000000004,0.4960000000000004,0.0,0.9840000000000018,0.9840000000000018,0.0,3,floor<->FR|floor<->FL|floor<->RR
249,0.5000000000000003,0.2870163787787485,0.07539740412069881,0.02733140791155488,-0.17587218719101227,10.46084458407039,4.638296320885004,0,1,0,0,1,0.4980000000000004,0.9980000000000004,0.9980000000000004,0.4980000000000004,0.0,0.9920000000000018,0.9920000000000018,0.0,3,floor<->FR|floor<->FL|floor<->RR
250,0.5020000000000003,0.2866297952923997,0.07386519655938122,0.026698843650562267,-0.17689382161282569,12.324509310956849,5.951341359851639,0,1,1,1,1,0.5000000000000003,4.440892098500626e-16,4.440892098500626e-16,0.5000000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
251,0.5040000000000003,0.28632879512491516,0.07596932941859286,0.025186817973824615,-0.17782864977225232,9.352362064905805,4.770586657323966,0,1,1,1,1,0.5020000000000003,0.002000000000000224,0.002000000000000224,0.5020000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
252,0.5060000000000003,0.2860904353431936,0.07468835767257789,0.023719759378515903,-0.17851311502298006,12.192647929140346,6.346569649938088,0,1,1,1,1,0.5040000000000003,0.004000000000000448,0.004000000000000448,0.5040000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
253,0.5080000000000003,0.28577728774265293,0.07661827903049907,0.022267444941607612,-0.17940445131557478,12.868255886196811,6.404366311734526,0,1,1,1,1,0.5060000000000003,0.006000000000000227,0.006000000000000227,0.5060000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
254,0.5100000000000003,0.28560480080503853,0.07547820145105215,0.02135651598364203,-0.17999956142829238,11.54406914597988,6.537196592830437,0,1,1,1,1,0.5080000000000003,0.008000000000000451,0.008000000000000451,0.5080000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
255,0.5120000000000003,0.28550923725433647,0.07801197504766909,0.019330382630961557,-0.1807356951852134,11.85096494891125,5.637149588993164,0,1,1,1,1,0.5100000000000003,0.010000000000000231,0.010000000000000231,0.5100000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
256,0.5140000000000003,0.2854314546778126,0.07766090488778021,0.018530481108952508,-0.18130941057440336,12.101726449125705,6.252926758957996,0,1,1,1,1,0.5120000000000003,0.012000000000000455,0.012000000000000455,0.5120000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
257,0.5160000000000003,0.2853421892728059,0.07528935180070087,0.016423927235723165,-0.18166895459370772,11.377180094642,5.682634128867124,0,1,1,1,1,0.5140000000000003,0.014000000000000234,0.014000000000000234,0.5140000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
258,0.5180000000000003,0.2852482919655494,0.07637848714005574,0.01472108674097985,-0.18199666075304366,13.043941784047995,6.965760317446843,0,1,1,1,1,0.5160000000000003,0.01600000000000046,0.01600000000000046,0.5160000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
259,0.5200000000000004,0.2852498672873789,0.07221884971531028,0.012777382679452363,-0.18245207306582537,9.944638966605456,5.038712462071894,0,1,1,1,1,0.5180000000000003,0.018000000000000238,0.018000000000000238,0.5180000000000003,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
260,0.5220000000000004,0.28529384124660206,0.07236543018423643,0.010307552033310087,-0.18268285432102585,13.474832793543449,6.303202693817546,0,1,1,1,1,0.5200000000000004,0.020000000000000462,0.020000000000000462,0.5200000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
261,0.5240000000000004,0.28531878415179895,0.06801195894561586,0.008025698417643026,-0.1830380098145395,10.154760682004165,5.008527314485581,0,1,1,1,1,0.5220000000000004,0.02200000000000024,0.02200000000000024,0.5220000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
262,0.5260000000000004,0.2853476754953089,0.06737794566976545,0.0057531707031274,-0.1833006417179,13.252303533750355,6.729909360326065,0,1,1,1,1,0.5240000000000004,0.024000000000000465,0.024000000000000465,0.5240000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
263,0.5280000000000004,0.28543732093142105,0.0640076646254296,0.004070449098393123,-0.1836019847138899,9.224426320996391,4.833826305397687,0,1,1,1,1,0.5260000000000004,0.026000000000000245,0.026000000000000245,0.5260000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
264,0.5300000000000004,0.2855047291266374,0.06472347553262274,0.0018920532894821191,-0.18368823466832515,13.496567451125868,6.838670871743085,0,1,1,1,1,0.5280000000000004,0.02800000000000047,0.02800000000000047,0.5280000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
265,0.5320000000000004,0.28554753675264993,0.06022769192644686,-0.0004355975916459661,-0.18386989319350658,12.16522258988856,6.115070558831422,0,1,1,1,1,0.5300000000000004,0.03000000000000025,0.03000000000000025,0.5300000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
266,0.5340000000000004,0.28563332296222343,0.0595172499285674,-0.0024144970909098667,-0.18403591450519452,11.255429021568503,7.11677932323847,0,1,1,1,1,0.5320000000000004,0.03200000000000047,0.03200000000000047,0.5320000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
267,0.5360000000000004,0.2857240550778688,0.054438894700976743,-0.004608754282431161,-0.18422538395535754,10.865879856143845,5.401922555570035,0,1,1,1,1,0.5340000000000004,0.03400000000000025,0.03400000000000025,0.5340000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
268,0.5380000000000004,0.2857985760971701,0.05301247085498409,-0.006814782698775587,-0.18426095402518936,12.81697682377858,7.088371977317658,0,1,1,1,1,0.5360000000000004,0.036000000000000476,0.036000000000000476,0.5360000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
269,0.5400000000000004,0.2859073807950987,0.0474197571307665,-0.009596220400444666,-0.18431068935953246,9.82428884513172,5.376119512549662,0,1,1,1,1,0.5380000000000004,0.038000000000000256,0.038000000000000256,0.5380000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
270,0.5420000000000004,0.285982803821351,0.045874635175372436,-0.011284013545753958,-0.18448430988204503,15.336390602911758,7.314328381241545,0,1,1,1,1,0.5400000000000004,0.04000000000000048,0.04000000000000048,0.5400000000000004,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RR
