path,hit_count,category_count,categories,likely_role,role_score
scripts/stage06_qp_torque_support_test.py,110,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage07_wbc_base_wrench_support_test.py,110,7,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage21_2_validate_local_perturbation_rollouts.py,110,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage10_controller_implementation_plan_and_safety_gate.py,109,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_full_wbc_torque_sequence_support_test.py,108,7,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage14_5d_r4_mpc_assisted_candidate_gated_negative_test.py,108,4,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage20_2_validate_replay_reproducibility.py,107,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_wbc_torque_support_test.py,106,7,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage15_11_stage15_summary_report.py,105,11,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,3
scripts/stage14_5f_r0_regression_index_release_note_preflight.py,104,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_wbc_posture_regularized_qp.py,103,7,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage10_cpp_state_cache_runtime_validation.py,102,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_2b_run_2400step_simulation_only_robustness_regression.py,101,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage14_5a_mpc_wbc_integration_preflight.py,99,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage17_2_generate_conservative_rollout_metrics_table.py,98,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage23_2_validate_qvel_injection_trace_diagnostic.py,98,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/disabled_controller_node.cpp,97,5,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage07_swing_trajectory_qp.py,97,6,baseline_torque_generation; contact_gait_state; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,swing_patch_point,2
scripts/stage07_swing_trajectory_qp_k9.py,97,6,baseline_torque_generation; contact_gait_state; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,swing_patch_point,2
scripts/stage13_3_report_ready_results_packaging.py,97,10,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,3
scripts/stage19_1_velocity_scale_sweep_preflight.py,97,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_swing_foot_tracking_qp.py,95,6,baseline_torque_generation; contact_gait_state; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,swing_patch_point,2
scripts/stage07_contact_schedule_wbc_qp.py,94,7,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage21_1_local_perturbation_preflight.py,93,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage04_gait_swing_foothold_demo.py,92,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
scripts/stage08_adapter_zero_control_regression_guard.py,90,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage11_dormant_publisher_path_source_skeleton.py,86,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage20_1_replay_reproducibility_preflight.py,86,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_online_swing_trajectory_memory_proto.py,83,6,baseline_torque_generation; contact_gait_state; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,swing_patch_point,2
scripts/stage12_bounded_one_shot_zero_safe_publish_call_source_patch.py,83,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage22_4_sync_and_freeze_observable_perturbation_evidence.py,83,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage05_centroidal_z_mpc.py,82,7,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,2
scripts/stage03_standing_pd_demo.py,81,8,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage14_4b_validate_base_velocity_mpc_rollout.py,81,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage14_5d_r0_closed_loop_ab_anchor_inspection.py,80,10,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,3
scripts/stage07_online_swing_trajectory_tracking_check.py,79,8,baseline_torque_generation; contact_gait_state; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,safety_patch_point,2
scripts/stage10_manual_enable_params_disabled_without_publisher.py,79,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage11_publisher_path_source_guard_before_implementation.py,78,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage11_runtime_guard_hardening_for_dormant_publisher_skeleton.py,78,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_manual_enable_runtime_activation_without_publish.py,78,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage11_publisher_path_skeleton_planning_only.py,77,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage12_publisher_construction_source_patch_without_publish.py,76,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_bounded_one_shot_publish_call_freeze_regression.py,75,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage23_4_sync_and_freeze_perturbation_observability_evidence.py,75,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage08_runtime_interface_adapter_module_check.py,74,7,baseline_torque_generation; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_5a_r2_mujoco_offscreen_rollout_video_fixed_ffmpeg.py,74,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage17_3_sync_entry_docs.py,73,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage11_0_8_full_publisher_path_no_active_publisher_freeze.py,71,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage11_5_7_dormant_publisher_runtime_freeze_summary.py,70,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/test/test_contact_force_qp.cpp,69,5,contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,qp_patch_point,2
scripts/stage07_wbc_base_wrench_qp.py,69,7,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_publish_call_preflight_freeze.py,68,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_5a_mujoco_offscreen_rollout_demo_video.py,68,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_online_swing_trajectory_proto.py,66,6,baseline_torque_generation; contact_gait_state; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,swing_patch_point,2
scripts/stage11_0_2_publisher_path_planning_freeze_summary.py,66,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage11_disabled_publisher_path_skeleton_design_only.py,66,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage12_bounded_one_shot_publish_call_repair.py,66,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_pre_construction_source_runtime_guard.py,66,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_5a_r1_mujoco_offscreen_rollout_video_640fb.py,66,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage05_horizon_force_qp.py,65,5,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; qp_osqp_solve_path; state_reading_mapping,runner_arg_patch_point,1
scripts/stage12_20b_r2_apply_patch.py,65,5,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_manual_enable_no_publish_freeze.py,65,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_bounded_publish_call_source_patch_preflight_freeze.py,64,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_construction_stage_preflight_freeze.py,64,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage00_torque_control_demo.py,63,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage05_contact_schedule_force_qp.py,63,5,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; qp_osqp_solve_path; state_reading_mapping,runner_arg_patch_point,1
scripts/stage06_jacobian_transpose_torque.py,62,6,candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage23_3_perturbation_observability_root_cause_analysis.py,62,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage09_interface_mirror_freeze_summary.py,61,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage11_disabled_publisher_path_skeleton_preflight.py,61,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_bounded_one_shot_publish_call_repair2.py,61,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_bounded_publish_call_source_patch_design_only.py,61,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_continuous_torque_streaming_preflight_freeze.py,61,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_continuous_torque_streaming_source_patch_preflight_freeze.py,61,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage08_runtime_interface_contract_check.py,60,9,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage10_torque_publisher_enable_gate_design.py,60,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage11_dormant_publisher_path_source_skeleton_freeze_summary.py,60,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage24_4_sync_and_freeze_short_horizon_metric_evidence.py,60,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
ros2_ws/build/robot_mpc_wbc_bridge/build/lib/robot_mpc_wbc_bridge/mujoco_bridge_node.py,59,5,contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_bridge/robot_mpc_wbc_bridge/mujoco_bridge_node.py,59,5,contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage09_ros2_cpp_interface_contract_inventory.py,59,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage09_ros2_topic_schema_snapshot.py,59,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage10_disabled_cpp_controller_skeleton_check.py,59,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage06_force_sign_sanity_check.py,58,7,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_publisher_construction_no_publish_freeze.py,58,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_publish_call_design_only.py,57,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage13_1b_rerun_1200step_simulation_only_mixed_baseline.py,57,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage05_standing_contact_force_qp.py,56,6,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,2
scripts/stage10_manual_enable_param_guard_freeze_summary.py,56,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage14_4e_update_entry_docs.py,56,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_bounded_zero_safe_publish_call_implementation_plan.py,55,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage09_cpp_mirror_contract_report.py,54,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage09_ros2_runtime_mirror_smoke_test.py,54,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_active_publisher_construction_planning_only.py,54,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage18_2a_velocity_runner_patch_preflight.py,54,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage02_compare_foot_velocity.py,53,3,pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,1
scripts/stage02_validate_pinocchio_fk.py,53,3,pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,1
scripts/stage10_zero_torque_dry_run_internal_validation.py,53,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage16_1_sync_public_docs.py,52,10,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage24_3_analyze_short_horizon_metric_observability.py,52,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage11_full_freeze_integrity_check.py,51,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/control/contact_force_qp.cpp,50,5,contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,qp_patch_point,2
scripts/stage12_continuous_torque_streaming_source_patch_design_only.py,50,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage02_compare_mujoco_pinocchio_jacobian.py,48,4,mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_publisher_construction_source_patch_design_only.py,48,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/common/go1_runtime_interface.py,47,5,mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,safety_patch_point,2
scripts/stage02_compare_full_foot_velocity.py,47,3,pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,1
scripts/stage13_1a_existing_stage7_baseline_summary_verification.py,47,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage19_2_run_velocity_scale_sweep.py,47,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/test/test_control_algorithms.cpp,45,5,contact_gait_state; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
scripts/stage07_compare_wbc_variants.py,45,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
