step,time,base_z,roll,pitch,yaw,torque_norm,torque_max_abs,torque_saturation,FR_contact_cmd,FL_contact_cmd,RR_contact_cmd,RL_contact_cmd,FR_phase,FL_phase,RR_phase,RL_phase,FR_swing_phase,FL_swing_phase,RR_swing_phase,RL_swing_phase,n_contact,contact_pairs
12,0.02600000000000001,0.2833174369043823,0.001875753280346031,0.0006643237352892437,-0.000717247408145479,16.38549664603436,6.888000637305901,0,1,1,1,1,0.040000000000000015,0.54,0.54,0.040000000000000015,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
13,0.02800000000000001,0.28310607243497354,0.003316968896097454,0.00021518535895063528,-0.0009665846645460029,11.71262721530117,7.189734701408192,0,1,1,1,1,0.04333333333333335,0.5433333333333333,0.5433333333333333,0.04333333333333335,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
14,0.030000000000000013,0.2827644293534023,0.0003466336829991446,0.00020081846745840596,-0.0011866153196600094,15.18107939138404,6.878109533325763,0,1,1,1,1,0.04666666666666669,0.5466666666666666,0.5466666666666666,0.04666666666666669,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
15,0.032000000000000015,0.282532529812843,-0.0006721800566022951,-0.00010181355822900027,-0.0016224690810884962,11.3931883959721,5.477720092802981,0,1,1,1,1,0.050000000000000024,0.55,0.55,0.050000000000000024,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
16,0.034000000000000016,0.2821205150228427,-0.003479049204331941,3.35817029424145e-07,-0.001728188574913145,13.712435313486807,6.88078785357476,0,1,1,1,1,0.05333333333333336,0.5533333333333333,0.5533333333333333,0.05333333333333336,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
17,0.03600000000000002,0.2818400067186553,-0.006155614133048809,-0.00041418556776266145,-0.0014408529848158314,9.681343853178506,4.595445482902251,0,1,1,1,1,0.0566666666666667,0.5566666666666666,0.5566666666666666,0.0566666666666667,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
18,0.03800000000000002,0.2814201566911642,-0.008517481868005931,-0.0004446965509822019,-0.0016316477946298296,14.54833664305795,7.478900179673542,0,1,1,1,1,0.06000000000000003,0.56,0.56,0.06000000000000003,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
19,0.04000000000000002,0.28110998169909557,-0.010287633785653649,-0.0009575222800110258,-0.0019819724546839067,8.75151399296175,4.8378994948543195,0,1,1,1,1,0.06333333333333337,0.5633333333333334,0.5633333333333334,0.06333333333333337,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
20,0.04200000000000002,0.2807560602019363,-0.012688039722596158,-0.0010241656902394492,-0.002328680813247488,10.783576072455533,6.677043231394195,0,1,1,1,1,0.06666666666666671,0.5666666666666667,0.5666666666666667,0.06666666666666671,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
21,0.044000000000000025,0.2804565376582731,-0.012541172834108228,-0.0016814967290844794,-0.002928431920847248,13.45586570131755,6.917411079821031,0,1,1,1,1,0.07000000000000005,0.5700000000000001,0.5700000000000001,0.07000000000000005,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
22,0.04600000000000003,0.28006612111191087,-0.016557982147533113,-0.0016973890813784087,-0.003446667278326574,12.669515358841423,6.6825694286482085,0,1,1,1,1,0.07333333333333338,0.5733333333333334,0.5733333333333334,0.07333333333333338,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
23,0.04800000000000003,0.2798282165061146,-0.016853874705899875,-0.0021992065195324067,-0.0039419504904070375,11.577781557517023,5.467101154940923,0,1,1,1,1,0.07666666666666672,0.5766666666666667,0.5766666666666667,0.07666666666666672,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
24,0.05000000000000003,0.27944996966465846,-0.021135309298620508,-0.002031292100920867,-0.004342561381955837,13.374945122711049,6.889389373597452,0,1,1,1,1,0.08000000000000006,0.5800000000000001,0.5800000000000001,0.08000000000000006,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
25,0.05200000000000003,0.2792409955359025,-0.021001843220029865,-0.002793531143972248,-0.004871443539533621,9.915309998126332,5.601853666436612,0,1,1,1,1,0.08333333333333338,0.5833333333333334,0.5833333333333334,0.08333333333333338,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
26,0.054000000000000034,0.27892445875805305,-0.025453414750157374,-0.002486551943915597,-0.005250528434515774,15.655099765997749,7.120092503911059,0,1,1,1,1,0.08666666666666673,0.5866666666666667,0.5866666666666667,0.08666666666666673,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
27,0.056000000000000036,0.27869130513893153,-0.025917583453408055,-0.0020099453229714638,-0.005076216211764683,12.323790298383647,6.624118139038984,0,1,1,1,1,0.09000000000000007,0.5900000000000001,0.5900000000000001,0.09000000000000007,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
28,0.05800000000000004,0.27847853195709515,-0.03030854040662539,-0.0016990019345593486,-0.004956902120768712,11.588695240929862,7.177672904256694,0,1,1,1,1,0.0933333333333334,0.5933333333333334,0.5933333333333334,0.0933333333333334,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
29,0.06000000000000004,0.2783988668323804,-0.029871764807196395,-0.002229413583993799,-0.004801473594898869,9.703991569441465,5.428527372604815,0,1,1,1,1,0.09666666666666673,0.5966666666666667,0.5966666666666667,0.09666666666666673,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
30,0.06200000000000004,0.2782644274057836,-0.03274385655822228,-0.0017401795114840102,-0.004645251680664111,12.438443814873004,7.5752443181591005,0,1,0,0,1,0.10000000000000007,0.6000000000000001,0.6000000000000001,0.10000000000000007,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
31,0.06400000000000004,0.2782865662738255,-0.03151561807071322,-0.002340167126817798,-0.004440273735493908,8.972789020715359,5.100357445267059,0,1,0,0,1,0.1033333333333334,0.6033333333333334,0.6033333333333334,0.1033333333333334,0.0,0.008333333333333526,0.008333333333333526,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
32,0.06600000000000004,0.27827575339776295,-0.03344611463733797,-0.001724690867798263,-0.003986362218069154,13.305315122862952,5.694004053782868,0,1,0,0,1,0.10666666666666674,0.6066666666666667,0.6066666666666667,0.10666666666666674,0.0,0.016666666666666774,0.016666666666666774,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
33,0.06800000000000005,0.27828915238310836,-0.03287480815688669,-0.001005298389292688,-0.003227504857735348,11.209813975866469,6.824212406442105,0,1,0,0,1,0.11000000000000008,0.6100000000000001,0.6100000000000001,0.11000000000000008,0.0,0.0250000000000003,0.0250000000000003,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
34,0.07000000000000005,0.27838968387492513,-0.03433092981736264,-0.0010228906064251222,-0.002387250724911046,9.783309999728766,6.077359261720918,0,1,0,0,1,0.11333333333333341,0.6133333333333334,0.6133333333333334,0.11333333333333341,0.0,0.03333333333333355,0.03333333333333355,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
35,0.07200000000000005,0.2785088563971638,-0.03115386568865533,-0.0010891216706282486,-0.0017153192712129237,14.002916328531281,8.511835796581856,0,1,0,0,1,0.11666666666666675,0.6166666666666667,0.6166666666666667,0.11666666666666675,0.0,0.041666666666666796,0.041666666666666796,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
36,0.07400000000000005,0.2787257120105121,-0.031943724479472246,-0.002108431557159023,-0.001114721928393359,8.854384716504155,4.5868887628715,0,1,0,0,1,0.12000000000000009,0.6200000000000001,0.6200000000000001,0.12000000000000009,0.0,0.05000000000000032,0.05000000000000032,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
37,0.07600000000000005,0.2789077077832584,-0.027393831476705845,-0.0026156381901798137,-0.0004520054273576244,13.13774576449612,7.0680325208027055,0,1,0,0,1,0.12333333333333342,0.6233333333333334,0.6233333333333334,0.12333333333333342,0.0,0.05833333333333357,0.05833333333333357,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
38,0.07800000000000006,0.279183501970681,-0.026519165465734688,-0.00264981329180127,0.00019013523739640955,10.904061650792267,6.303840595537457,0,1,0,0,1,0.12666666666666676,0.6266666666666667,0.6266666666666667,0.12666666666666676,0.0,0.06666666666666682,0.06666666666666682,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
39,0.08000000000000006,0.2795501568680357,-0.023973934654967895,-0.0032723310277597644,0.0009892041175926319,10.459740918439714,6.755355367718681,0,1,0,0,1,0.1300000000000001,0.6300000000000001,0.6300000000000001,0.1300000000000001,0.0,0.07500000000000034,0.07500000000000034,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
40,0.08200000000000006,0.2799513719397208,-0.023940120081406318,-0.0038704838445403587,0.002004989677959519,9.702776039650503,6.220829463003973,0,1,0,0,1,0.13333333333333344,0.6333333333333334,0.6333333333333334,0.13333333333333344,0.0,0.08333333333333359,0.08333333333333359,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
41,0.08400000000000006,0.2804078689669307,-0.02148396414503668,-0.003965397075445863,0.0031509333141327305,15.619915500198317,8.913320107017876,0,1,0,0,1,0.13666666666666677,0.6366666666666667,0.6366666666666667,0.13666666666666677,0.0,0.09166666666666684,0.09166666666666684,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
42,0.08600000000000006,0.2809717205933961,-0.01926130943857028,-0.004433736199931157,0.0038578982214151985,9.179924370074184,4.752831082199945,0,1,0,0,1,0.1400000000000001,0.6400000000000001,0.6400000000000001,0.1400000000000001,0.0,0.10000000000000037,0.10000000000000037,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
43,0.08800000000000006,0.28148167647021943,-0.014857191821781173,-0.00497737706391147,0.004629462941086289,8.332792008569207,6.067918106813273,0,1,0,0,1,0.14333333333333345,0.6433333333333334,0.6433333333333334,0.14333333333333345,0.0,0.10833333333333361,0.10833333333333361,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
44,0.09000000000000007,0.282133598782037,-0.01463735304172033,-0.005623255852751789,0.005198498030811352,6.883491763506494,3.0841697481910586,0,1,0,0,1,0.14666666666666678,0.6466666666666667,0.6466666666666667,0.14666666666666678,0.0,0.11666666666666686,0.11666666666666686,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
45,0.09200000000000007,0.2828321410095116,-0.009009465784794436,-0.006446288067023726,0.00591683463607404,13.36875386289585,7.301181865438094,0,1,0,0,1,0.1500000000000001,0.6500000000000001,0.6500000000000001,0.1500000000000001,0.0,0.1250000000000004,0.1250000000000004,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
46,0.09400000000000007,0.2835751830845927,-0.007703845506957825,-0.007275130224747673,0.006309320102541335,12.798940579605375,8.77539518627264,0,1,0,0,1,0.15333333333333346,0.6533333333333334,0.6533333333333334,0.15333333333333346,0.0,0.13333333333333364,0.13333333333333364,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
47,0.09600000000000007,0.2843780777281689,-0.003161246017430195,-0.007417044083473272,0.006594213368123635,12.650703926951401,7.247777203631628,0,1,0,0,1,0.1566666666666668,0.6566666666666667,0.6566666666666667,0.1566666666666668,0.0,0.14166666666666689,0.14166666666666689,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
48,0.09800000000000007,0.28529941588849145,-0.0010008637660033255,-0.007484249153665676,0.006662074417890422,10.488404181115289,4.940822067625146,0,1,0,0,1,0.16000000000000011,0.6600000000000001,0.6600000000000001,0.16000000000000011,0.0,0.1500000000000004,0.1500000000000004,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
49,0.10000000000000007,0.2862407721471826,0.0018103514532029942,-0.0072750482251736585,0.006641338956416505,7.193366867813226,5.697526268272678,0,1,0,0,1,0.16333333333333347,0.6633333333333334,0.6633333333333334,0.16333333333333347,0.0,0.15833333333333366,0.15833333333333366,0.0,3,floor<->FL|floor<->RR|floor<->RL
50,0.10200000000000008,0.2873173372392455,0.0008547661123792552,-0.007131502812000999,0.006677659864089084,7.993355198796446,4.563906825358761,0,1,0,0,1,0.1666666666666668,0.6666666666666667,0.6666666666666667,0.1666666666666668,0.0,0.1666666666666669,0.1666666666666669,0.0,3,floor<->FL|floor<->RR|floor<->RL
51,0.10400000000000008,0.28844728931373526,0.004414674912586637,-0.007305165073529651,0.006660785192472197,11.339082278486604,5.840812697510637,0,1,0,0,1,0.17000000000000012,0.6700000000000002,0.6700000000000002,0.17000000000000012,0.0,0.17500000000000043,0.17500000000000043,0.0,3,floor<->FL|floor<->RR|floor<->RL
52,0.10600000000000008,0.2896665326402515,0.003687211022224396,-0.007194534601372639,0.006480866717497459,8.836345754610795,4.454851751915645,0,1,0,0,1,0.17333333333333348,0.6733333333333335,0.6733333333333335,0.17333333333333348,0.0,0.18333333333333368,0.18333333333333368,0.0,2,floor<->FL|floor<->RR
53,0.10800000000000008,0.29093779330997344,0.007245369512411518,-0.006985335324829533,0.006130446716375233,11.248726393089614,6.319205962592845,0,1,0,0,1,0.1766666666666668,0.6766666666666667,0.6766666666666667,0.1766666666666668,0.0,0.19166666666666693,0.19166666666666693,0.0,2,floor<->FL|floor<->RR
54,0.11000000000000008,0.2923177739619163,0.006481483569788064,-0.006699319389415166,0.0056082878944000315,9.440666885084163,4.857798538157537,0,1,0,0,1,0.18000000000000013,0.6800000000000002,0.6800000000000002,0.18000000000000013,0.0,0.20000000000000046,0.20000000000000046,0.0,2,floor<->FL|floor<->RR
55,0.11200000000000009,0.2937247842600595,0.010147360512778762,-0.006726743295649721,0.005036893991257503,11.591938903488627,6.916193555585253,0,1,0,0,1,0.1833333333333335,0.6833333333333335,0.6833333333333335,0.1833333333333335,0.0,0.2083333333333337,0.2083333333333337,0.0,2,floor<->FL|floor<->RR
56,0.11400000000000009,0.2952162934322787,0.009417986306199373,-0.006545237927277057,0.004265851473708985,10.137459243111314,5.342358494655761,0,1,0,0,1,0.18666666666666681,0.6866666666666668,0.6866666666666668,0.18666666666666681,0.0,0.21666666666666695,0.21666666666666695,0.0,2,floor<->FL|floor<->RR
57,0.11600000000000009,0.2967405215690439,0.01308800855628471,-0.006625583912210738,0.0034353903109883123,11.95323569444849,7.513701005423933,0,1,0,0,1,0.19000000000000014,0.6900000000000002,0.6900000000000002,0.19000000000000014,0.0,0.22500000000000048,0.22500000000000048,0.0,2,floor<->FL|floor<->RR
58,0.11800000000000009,0.2983480159493896,0.014771735351266111,-0.0059553046747132885,0.0028092548797545073,10.851760654030521,5.967589320841256,0,1,0,0,1,0.1933333333333335,0.6933333333333335,0.6933333333333335,0.1933333333333335,0.0,0.23333333333333373,0.23333333333333373,0.0,2,floor<->FL|floor<->RR
59,0.12000000000000009,0.29992477444720217,0.014054387881284281,-0.00582887527183658,0.002300990247742553,13.979577684508685,10.252076544419294,0,1,0,0,1,0.19666666666666682,0.6966666666666668,0.6966666666666668,0.19666666666666682,0.0,0.24166666666666697,0.24166666666666697,0.0,2,floor<->FL|floor<->RR
60,0.1220000000000001,0.301555807920348,0.016084143336103182,-0.005057921511486692,0.0015538846271431759,12.812508724513204,7.022819535779668,0,1,0,0,1,0.20000000000000015,0.7000000000000002,0.7000000000000002,0.20000000000000015,0.0,0.2500000000000005,0.2500000000000005,0.0,2,floor<->FL|floor<->RR
61,0.1240000000000001,0.30327613719816476,0.015595848996746407,-0.004789443050133347,0.0009395640914352317,9.324766583802857,5.509026927512765,0,1,0,0,1,0.2033333333333335,0.7033333333333335,0.7033333333333335,0.2033333333333335,0.0,0.25833333333333375,0.25833333333333375,0.0,2,floor<->FL|floor<->RR
62,0.12600000000000008,0.3050328187018742,0.017706514970468174,-0.004496217415414781,5.163042785202273e-05,9.636372486352947,5.344204261069878,0,1,0,0,1,0.20666666666666683,0.7066666666666668,0.7066666666666668,0.20666666666666683,0.0,0.266666666666667,0.266666666666667,0.0,2,floor<->FL|floor<->RR
63,0.12800000000000009,0.3068282727086087,0.01724292891793618,-0.004646599775333464,-0.0007055810771715965,8.652854636928936,5.484019811320615,0,1,0,0,1,0.21000000000000016,0.7100000000000002,0.7100000000000002,0.21000000000000016,0.0,0.2750000000000005,0.2750000000000005,0.0,2,floor<->FL|floor<->RR
64,0.1300000000000001,0.3086564220127462,0.01969351602376391,-0.003843372728894882,-0.001673234857295961,10.337459381292994,5.195337385059048,0,1,0,0,1,0.21333333333333349,0.7133333333333335,0.7133333333333335,0.21333333333333349,0.0,0.28333333333333377,0.28333333333333377,0.0,2,floor<->FL|floor<->RR
65,0.1320000000000001,0.3104727344908274,0.017749156819085447,-0.003688634878650239,-0.002647600860107188,13.652106869513592,8.417956272781769,0,1,0,0,1,0.2166666666666668,0.7166666666666668,0.7166666666666668,0.2166666666666668,0.0,0.291666666666667,0.291666666666667,0.0,2,floor<->FL|floor<->RR
66,0.1340000000000001,0.31235380689799525,0.02053645500742707,-0.003390118466167879,-0.003484546352972231,10.74990714585951,5.259622710627847,0,1,0,0,1,0.22000000000000017,0.7200000000000002,0.7200000000000002,0.22000000000000017,0.0,0.30000000000000054,0.30000000000000054,0.0,2,floor<->FL|floor<->RR
67,0.1360000000000001,0.3142288898114145,0.017951320637873854,-0.0028032717504935176,-0.004528752738282208,9.940732476850053,5.039646253310559,0,1,0,0,1,0.2233333333333335,0.7233333333333335,0.7233333333333335,0.2233333333333335,0.0,0.3083333333333338,0.3083333333333338,0.0,2,floor<->FL|floor<->RR
68,0.1380000000000001,0.3161178088057596,0.0206228741939019,-0.002391124064830362,-0.005398415745813141,15.236765911083062,9.670184788318705,0,1,0,0,1,0.22666666666666682,0.7266666666666668,0.7266666666666668,0.22666666666666682,0.0,0.31666666666666704,0.31666666666666704,0.0,2,floor<->FL|floor<->RR
69,0.1400000000000001,0.31793051966876523,0.018511831807631312,-0.0018920712420391996,-0.006461154134133439,14.301983671777796,10.000769495249408,0,1,0,0,1,0.23000000000000018,0.7300000000000002,0.7300000000000002,0.23000000000000018,0.0,0.32500000000000057,0.32500000000000057,0.0,2,floor<->FL|floor<->RR
70,0.1420000000000001,0.3198225214536866,0.020073850712472575,-0.0005584481826508686,-0.007645597237476484,12.066550066425995,5.427224230124688,0,1,0,0,1,0.2333333333333335,0.7333333333333335,0.7333333333333335,0.2333333333333335,0.0,0.3333333333333338,0.3333333333333338,0.0,2,floor<->FL|floor<->RR
71,0.1440000000000001,0.32167584735824617,0.017458937951325817,8.029225812271329e-05,-0.00874760044203044,13.83102947605482,9.188377809226495,0,1,0,0,1,0.23666666666666683,0.7366666666666668,0.7366666666666668,0.23666666666666683,0.0,0.34166666666666706,0.34166666666666706,0.0,2,floor<->FL|floor<->RR
72,0.1460000000000001,0.3235603597067264,0.019240538766761704,0.000562754627916445,-0.009858628301305175,9.415589427874671,4.6507379035660295,0,1,0,0,1,0.24000000000000019,0.7400000000000002,0.7400000000000002,0.24000000000000019,0.0,0.3500000000000006,0.3500000000000006,0.0,2,floor<->FL|floor<->RR
73,0.1480000000000001,0.325409428718243,0.016159342817695585,0.0013516365750313598,-0.011011418318265912,10.265912323454131,5.71946569297286,0,1,0,0,1,0.2433333333333335,0.7433333333333335,0.7433333333333335,0.2433333333333335,0.0,0.35833333333333384,0.35833333333333384,0.0,2,floor<->FL|floor<->RR
74,0.1500000000000001,0.32726319106649104,0.018193334382164812,0.0020026068803402535,-0.012002640647118144,13.902205571192884,7.581192628697522,0,1,0,0,1,0.24666666666666684,0.7466666666666668,0.7466666666666668,0.24666666666666684,0.0,0.3666666666666671,0.3666666666666671,0.0,2,floor<->FL|floor<->RR
75,0.1520000000000001,0.3290328803992625,0.015498068335600636,0.002418952506930387,-0.013240936544237594,12.906495676327951,6.632198418759753,0,1,0,0,1,0.25000000000000017,0.7500000000000002,0.7500000000000002,0.25000000000000017,0.0,0.3750000000000006,0.3750000000000006,0.0,2,floor<->FL|floor<->RR
76,0.1540000000000001,0.33083488575800335,0.016640477782300617,0.003028762671919511,-0.014417817884433108,10.882366833022447,4.815942284788405,0,1,0,0,1,0.2533333333333335,0.7533333333333335,0.7533333333333335,0.2533333333333335,0.0,0.38333333333333386,0.38333333333333386,0.0,2,floor<->FL|floor<->RR
77,0.1560000000000001,0.33256018066726956,0.013925961513596383,0.0034672850516672448,-0.015665882642749804,12.781442896409953,7.534978410311773,0,1,0,0,1,0.2566666666666669,0.7566666666666668,0.7566666666666668,0.2566666666666669,0.0,0.3916666666666671,0.3916666666666671,0.0,2,floor<->FL|floor<->RR
78,0.1580000000000001,0.3342946128539503,0.015520737000779848,0.003759059946661261,-0.016900146376565183,12.00483983441335,6.69135127208537,0,1,0,0,1,0.2600000000000002,0.7600000000000002,0.7600000000000002,0.2600000000000002,0.0,0.40000000000000063,0.40000000000000063,0.0,2,floor<->FL|floor<->RR
79,0.16000000000000011,0.33597908817706146,0.012297004253722568,0.004343957114138508,-0.018150901718191562,11.124641315773026,5.655944422116329,0,1,0,0,1,0.26333333333333353,0.7633333333333335,0.7633333333333335,0.26333333333333353,0.0,0.4083333333333339,0.4083333333333339,0.0,2,floor<->FL|floor<->RR
80,0.16200000000000012,0.3376688967314449,0.014103284726062901,0.004811051870720447,-0.01924145930210161,12.853647068097189,5.151404957212055,0,1,0,0,1,0.2666666666666669,0.7666666666666668,0.7666666666666668,0.2666666666666669,0.0,0.41666666666666713,0.41666666666666713,0.0,2,floor<->FL|floor<->RR
81,0.16400000000000012,0.33927453974335037,0.010893668165937976,0.0053284909225582815,-0.02048090696769921,13.070544443287377,6.734747781833166,0,1,0,0,1,0.2700000000000002,0.7700000000000002,0.7700000000000002,0.2700000000000002,0.0,0.42500000000000066,0.42500000000000066,0.0,2,floor<->FL|floor<->RR
82,0.16600000000000012,0.34087137841765686,0.012684889396821655,0.0057418174998096925,-0.021564868663513793,13.172079799756352,7.503380772031635,0,1,0,0,1,0.27333333333333354,0.7733333333333335,0.7733333333333335,0.27333333333333354,0.0,0.4333333333333339,0.4333333333333339,0.0,2,floor<->FL|floor<->RR
83,0.16800000000000012,0.342387877727496,0.00962086097788913,0.006111882352008974,-0.02281589137011483,13.88141523145141,9.299992453174202,0,1,0,0,1,0.2766666666666669,0.7766666666666668,0.7766666666666668,0.2766666666666669,0.0,0.44166666666666715,0.44166666666666715,0.0,2,floor<->FL|floor<->RR
84,0.17000000000000012,0.3439062091341396,0.011130705287151852,0.006488195017251278,-0.023922842007492954,11.127781371432611,5.041654849929811,0,1,0,0,1,0.2800000000000002,0.7800000000000002,0.7800000000000002,0.2800000000000002,0.0,0.4500000000000007,0.4500000000000007,0.0,2,floor<->FL|floor<->RR
85,0.17200000000000013,0.3453739344893619,0.008135232528855348,0.0068183064170744805,-0.02515318450535256,12.330870809213462,5.659060145551358,0,1,0,0,1,0.28333333333333355,0.7833333333333335,0.7833333333333335,0.28333333333333355,0.0,0.4583333333333339,0.4583333333333339,0.0,2,floor<->FL|floor<->RR
86,0.17400000000000013,0.34679979672453354,0.009694628837279975,0.007160543619117421,-0.02624498488708114,12.762956723105624,6.596137014102657,0,1,0,0,1,0.2866666666666669,0.7866666666666668,0.7866666666666668,0.2866666666666669,0.0,0.4666666666666672,0.4666666666666672,0.0,0,
