src_mode,dst_mode,src_scale,dst_scale,jump_norm,jump_max_abs,jump_mean_abs,jump_norm_warn_threshold,jump_max_warn_threshold,need_smoothing,FR_jump_hip,FR_jump_thigh,FR_jump_calf,FL_jump_hip,FL_jump_thigh,FL_jump_calf,RR_jump_hip,RR_jump_thigh,RR_jump_calf,RL_jump_hip,RL_jump_thigh,RL_jump_calf
all_stance,trot_FR_RL,1.0,0.6,8.327068144804,5.237904619970,1.542624377178,8.0,5.0,True,0.366908335953,-0.155007873972,0.994669510145,2.489007987361,0.000328672996,-5.190927992864,-2.512043927088,0.000223550401,-5.237904619970,-0.333855676551,0.148146642819,1.082467736011
trot_FR_RL,all_stance,0.6,1.0,8.327068144804,5.237904619970,1.542624377178,8.0,5.0,True,-0.366908335953,0.155007873972,-0.994669510145,-2.489007987361,-0.000328672996,5.190927992864,2.512043927088,-0.000223550401,5.237904619970,0.333855676551,-0.148146642819,-1.082467736011
all_stance,trot_FL_RR,1.0,1.0,11.463539646901,5.356341037477,2.570710063813,8.0,5.0,True,-2.458215935094,0.001211797136,-5.128367034816,-2.245675167232,-0.260082393034,5.055335715712,2.257685632684,0.242642373374,5.356341037477,2.541787979276,-0.000652034291,-5.300523665634
trot_FL_RR,all_stance,1.0,1.0,11.463539646901,5.356341037477,2.570710063813,8.0,5.0,True,2.458215935094,-0.001211797136,5.128367034816,2.245675167232,0.260082393034,-5.055335715712,-2.257685632684,-0.242642373374,-5.356341037477,-2.541787979276,0.000652034291,5.300523665634
trot_FR_RL,trot_FL_RR,0.6,1.0,18.895751942469,10.594245657447,4.113297182591,8.0,5.0,True,-2.825124271047,0.156219671108,-6.123036544961,-4.734683154593,-0.260411066030,10.246263708576,4.769729559772,0.242418822973,10.594245657447,2.875643655827,-0.148798677110,-6.382991401645
trot_FL_RR,trot_FR_RL,1.0,0.6,18.895751942469,10.594245657447,4.113297182591,8.0,5.0,True,2.825124271047,-0.156219671108,6.123036544961,4.734683154593,0.260411066030,-10.246263708576,-4.769729559772,-0.242418822973,-10.594245657447,-2.875643655827,0.148798677110,6.382991401645
