trace_case_id,perturbation_id,perturbation_type,perturb_vx,perturb_vy,perturb_yawrate,scale,scale_tag,control_mode,phase,trace_step_index,time,dt_from_previous_trace,qpos_size,qvel_size,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qvel_0,qvel_1,qvel_2,qvel_3,qvel_4,qvel_5,base_x,base_y,base_z,base_vx_fd,base_vy_fd,base_vz_fd
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,before_injection,-3,0.0,0.0,19,18,0.0,0.0,0.445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_injection,-2,0.0,0.0,19,18,0.0,0.0,0.445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_forward,-1,0.0,0.0,19,18,0.0,0.0,0.445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_step,1,0.002,0.002,19,18,-3.3035746139459765e-05,1.5932404075757588e-07,0.28489432677185106,0.999999974439398,-6.77449167538463e-06,0.00021669037138074938,-6.419184221207768e-05,-0.016517873069729884,7.966202037878794e-05,0.04424014427400534,-0.006774491733104659,0.21669037322699486,-0.06419184275900507,-3.3035746139459765e-05,1.5932404075757588e-07,0.28489432677185106,-0.016517873069729884,7.966202037878794e-05,-80.05283661407448
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_step,2,0.004,0.002,19,18,-2.5830204268483355e-05,2.7773893983809703e-07,0.28482875046808753,0.9999999837514314,2.7475538918387364e-05,0.00016932811795668346,5.54095659098331e-05,0.003602770935488206,5.920744954026058e-05,-0.032788151881767286,0.03422715367924833,-0.04736086603734857,0.11960850681249958,-2.5830204268483355e-05,2.7773893983809703e-07,0.28482875046808753,0.003602770935488205,5.920744954026057e-05,-0.032788151881762984
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_step,3,0.006,0.002,19,18,-5.6390631701374465e-05,5.320696195042975e-07,0.28484709120057405,0.9999999377913551,2.932315354865577e-05,0.0003474392723176215,-5.332345124605588e-05,-0.015280213716445553,0.00012716533983310024,0.00917036624326923,0.0018758964955426158,0.17810807066821455,-0.10873759447860191,-5.6390631701374465e-05,5.320696195042975e-07,0.28484709120057405,-0.015280213716445555,0.00012716533983310027,0.00917036624326073
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_step,4,0.008,0.002,19,18,-4.751346330888217e-05,1.251376821968158e-06,0.2847171073298113,0.9999999034964046,1.655557202832432e-05,0.0002700602803170053,-0.0003461221452987902,0.004438584196246147,0.00035965360123193016,-0.06499193538136286,-0.012661724034233334,-0.07738824304922914,-0.2928008491138532,-4.751346330888217e-05,1.251376821968158e-06,0.2847171073298113,0.0044385841962461476,0.00035965360123193016,-0.06499193538136994
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_step,5,0.01,0.002,19,18,-7.683752547614768e-05,1.6461103753318246e-06,0.28467747309873265,0.9999998294245185,2.089864556601891e-05,0.0004226944179079832,-0.00040254640665510433,-0.014662031083632756,0.00019736677668183328,-0.019817115539345502,0.004305482260580272,0.15263471263724637,-0.05642563585210286,-7.683752547614768e-05,1.6461103753318246e-06,0.28467747309873265,-0.014662031083632758,0.00019736677668183333,-0.019817115539333408
stage26_1_stab_vx0p10,stage26_nominal_vx0p10,none,0.0,0.0,0.0,0.0,stage26_stab_vx0p10,stabilized_primary_mpc_wbc,after_mj_step,6,0.012,0.002,19,18,-6.611403594772259e-05,-2.405173436245471e-06,0.2844996974173896,0.9999999037279897,-0.00014026299947913112,0.00030144765129189893,-0.0002863557504067895,0.0053617447642125456,-0.002025641905788648,-0.08888784067151712,-0.16116192625449063,-0.12130922525108534,0.116125079153589,-6.611403594772259e-05,-2.405173436245471e-06,0.2844996974173896,0.0053617447642125456,-0.002025641905788648,-0.08888784067151434
